1897,OCT,63.1,30.2,46.6,74,12,24,31,0,0,0,0,22,0,0,561,0,1.24,90,1897-10-11,3,2,1,0,0
1897,NOV,41.6,23.6,32.6,68,20,2,29,0,0,9,0,25,0,0,963,0,2.30,04,1897-11-03,9,7,1,1,1
1897,DEC,31.8,14.4,M,55,29,-2,03,3,0,12,3,28,0,2,1046,0,1.23,39,1897-12-13,6,5,0,0,0
1897,ANNUAL,56.8,31.4,44.26,95,,-17,,7,8,63,8,179,0,10,7427,218,20.02,,1.04,81,54,14,1,3

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1898,JAN,27.7,10.0,18.8,41,20,-4,29,0,0,24,0,31,0,6,1423,0,0.61,34,1898-01-06,5,2,0,0,0
1898,FEB,43.2,23.4,33.3,57,08,5,01,0,0,3,0,26,0,0,880,0,1.21,90,1898-02-15,4,2,1,0,0
1898,MAR,43.1,20.1,31.6,60,07,1,26,0,0,1,0,31,0,0,1028,0,0.66,22,1898-03-07,7,3,0,0,0
1898,APR,65.0,32.4,48.7,82,26,23,19,0,0,0,0,13,0,0,483,0,1.57,62,1898-04-21,5,5,1,0,0
1898,MAY,69.7,42.4,56.0,78,25,27,02,0,0,0,0,4,0,0,272,1,4.80,50,1898-05-29,6,6,5,2,0
1898,JUN,M,M,M,M,M,M,M,30,M,M,25,0,0,0,M,M,M,M,M,M,M,M,M,21
1898,JUL,M,50.7,M,M,M,41,02,19,3,0,0,0,0,0,14,48,0.76,46,1898-07-01,4,2,0,0,0
1898,AUG,M,52.1,M,M,M,42,31,21,3,0,0,0,0,0,20,23,0.29,16,1898-08-31,4,1,0,0,0
1898,SEP,72.8,42.7,57.7,90,18,35,06,1,3,0,1,0,0,0,213,9,1.40,71,1898-09-02,7,2,2,0,0
1898,OCT,53.7,32.2,43.0,66,08,22,07,0,0,0,0,16,0,0,676,0,0.87,38,1898-10-11,8,2,0,0,0
1898,NOV,38.1,25.2,31.6,50,05,10,21,2,0,5,2,22,0,0,929,0,1.14,23,1898-11-18,13,2,0,0,1
1898,DEC,29.4,13.5,21.4,54,29,-14,11,0,0,17,0,29,0,6,1343,0,0.32,13,1898-12-31,4,1,0,0,0
1898,ANNUAL,51.7,31.6,40.11,94,,-14,,73,9,50,28,172,0,12,7281,81,14.62,,1.50,71,31,10,2,22

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1899,JAN,34.4,19.5,M,47,28,-14,07,3,0,8,3,23,0,5,1011,0,0.60,10,1899-01-31,10,3,0,0,2
1899,FEB,25.2,8.6,17.3,46,19,-22,04,2,0,13,1,26,0,10,1235,0,1.36,28,1899-02-20,9,5,0,0,0
1899,MAR,40.9,22.8,31.9,52,23,7,05,1,0,2,1,28,0,0,989,0,2.09,49,1899-03-29,13,8,0,0,1
1899,APR,54.3,32.2,43.2,72,15,20,03,0,0,0,0,14,0,0,644,0,1.34,22,1899-04-30,11,6,0,0,0
1899,MAY,61.6,M,M,82,24,M,M,0,0,0,4,3,0,0,390,0,1.58,30,1899-05-14,9,7,0,0,0
1899,JUN,71.7,43.7,57.7,92,24,32,06,0,1,0,0,1,0,0,225,14,1.28,43,1899-06-11,9,4,0,0,0
1899,JUL,88.3,51.2,69.7,100,18,42,22,2,15,0,2,0,0,0,11,157,1.05,40,1899-07-30,4,4,0,0,2
1899,AUG,75.1,46.5,61.2,91,06,39,30,0,3,0,1,0,0,0,134,31,1.96,54,1899-08-22,8,7,1,0,0
1899,SEP,75.4,42.6,58.8,87,26,34,07,1,0,0,2,0,0,0,165,2,1.60,71,1899-09-13,6,4,1,0,0
1899,OCT,54.0,33.4,43.7,75,05,18,14,1,0,0,0,12,0,0,632,0,1.02,43,1899-10-20,11,4,0,0,0
1899,NOV,47.3,31.0,39.2,57,21,20,25,0,0,0,0,15,0,0,769,0,1.30,68,1899-11-05,7,3,1,0,0
1899,DEC,35.6,20.9,28.5,51,22,-6,19,1,0,12,1,27,0,3,1052,0,1.23,25,1899-12-27,9,7,0,0,0
1899,ANNUAL,55.7,32.7,44.36,100,,-22,,11,19,35,15,149,0,18,7257,204,16.41,,0.71,106,62,3,0,5

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1900,JAN,37.5,21.6,29.5,46,19,6,28,1,0,5,1,30,0,0,1022,0,0.15,13,1900-01-13,2,1,0,0,0
1900,FEB,34.4,18.2,26.1,45,25,-9,17,0,0,9,1,25,0,4,1043,0,0.37,24,1900-02-08,2,2,0,0,0
1900,MAR,55.8,29.2,42.5,72,11,12,06,0,0,2,0,25,0,0,690,0,0.37,16,1900-03-26,5,1,0,0,0
1900,APR,64.3,37.7,51.0,78,06,29,08,1,0,0,1,2,0,0,399,0,0.74,31,1900-04-24,5,2,0,0,1
1900,MAY,70.2,41.7,56.0,88,10,36,28,0,0,0,0,0,0,0,279,6,4.19,31,1900-05-12,12,10,2,2,0
1900,JUN,80.2,48.7,64.4,94,21,38,10,1,6,0,1,0,0,0,88,78,2.78,24,1900-06-17,9,8,2,1,1
1900,JUL,M,M,M,M,M,M,M,26,0,0,26,0,0,0,29,0,M,M,M,M,M,M,M,26
1900,AUG,M,M,M,M,M,M,M,30,1,0,30,0,0,0,0,10,M,M,M,M,M,M,M,30
1900,SEP,69.0,43.0,56.0,89,07,26,27,1,0,0,1,2,0,0,262,8,2.21,80,1900-09-17,12,4,2,0,1
1900,OCT,57.7,33.9,45.8,71,14,21,27,2,0,0,2,13,0,0,548,0,0.72,40,1900-10-05,6,3,0,0,2
1900,NOV,39.2,19.1,28.9,58,13,-11,21,1,0,7,2,27,0,5,968,0,1.55,50,1900-11-19,5,5,2,0,0
1900,DEC,38.0,24.4,31.2,50,06,-2,30,2,0,8,2,28,0,1,975,0,1.07,61,1900-12-20,5,2,1,0,2
1900,ANNUAL,55.2,32.2,43.80,95,,-11,,65,7,31,67,152,0,10,6303,102,14.15,,1.31,63,38,9,3,63

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1901,JAN,30.8,12.7,21.8,48,12,-6,09,1,0,19,1,29,0,3,1292,0,1.45,65,1901-01-03,5,5,1,0,1
1901,FEB,32.8,16.5,24.6,51,27,-1,08,1,0,15,2,23,0,1,1007,0,0.55,17,1901-02-15,5,4,0,0,0
1901,MAR,48.1,28.2,38.1,62,20,11,04,0,0,0,0,26,0,0,825,0,2.31,00,1901-03-17,8,6,1,1,0
1901,APR,58.8,31.8,45.3,79,29,23,16,0,0,0,0,21,0,0,582,0,1.14,72,1901-04-25,4,2,1,0,0
1901,MAY,71.5,46.0,58.8,89,15,28,09,0,0,0,0,2,0,0,221,35,6.36,52,1901-05-21,10,7,4,3,0
1901,JUN,68.2,38.6,53.4,84,19,30,16,0,0,0,0,2,0,0,340,0,3.88,20,1901-06-13,11,6,3,2,0
1901,JUL,M,M,M,M,M,M,M,13,12,0,14,3,0,0,36,55,M,M,M,M,M,M,M,13
1901,AUG,M,M,M,M,M,M,M,12,10,0,12,2,0,0,26,56,M,M,M,M,M,M,M,12
1901,SEP,M,M,M,M,M,M,M,9,0,0,9,2,0,0,277,0,M,M,M,M,M,M,M,9
1901,OCT,66.6,33.8,50.2,75,03,29,11,1,0,0,1,19,0,0,436,0,0.47,21,1901-10-27,4,2,0,0,1
1901,NOV,46.6,27.8,37.1,55,23,22,14,1,0,0,0,30,0,0,799,0,0.48,20,1901-11-23,4,3,0,0,0
1901,DEC,31.3,14.3,22.8,50,01,-4,13,0,0,15,0,31,0,4,1301,0,2.23,52,1901-12-23,8,6,2,0,0
1901,ANNUAL,56.0,30.3,43.16,100,,-6,,38,22,49,39,190,0,8,7142,146,19.43,,1.52,66,44,12,6,36

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1902,JAN,28.0,13.6,20.8,53,08,-16,25,0,0,18,0,29,0,6,1366,0,0.37,25,1902-01-08,4,1,0,0,0
1902,FEB,37.5,18.7,28.2,49,11,-8,01,0,0,6,2,25,0,2,950,0,0.59,20,1902-02-02,4,4,0,0,0
1902,MAR,M,M,M,M,M,M,M,9,0,0,8,22,0,0,604,0,M,M,M,M,M,M,M,8
1902,APR,56.8,33.0,44.9,67,06,23,14,0,0,0,0,14,0,0,596,0,1.43,35,1902-04-02,12,6,0,0,0
1902,MAY,68.2,41.0,54.6,88,27,33,04,0,0,0,1,0,0,0,315,8,4.53,49,1902-05-19,9,8,4,1,0
1902,JUN,72.2,42.8,57.5,90,22,32,20,2,1,0,2,1,0,0,223,19,0.48,33,1902-06-30,2,2,0,0,2
1902,JUL,80.8,50.1,65.5,97,23,36,07,2,5,0,2,0,0,0,91,110,1.63,38,1902-07-04,3,2,1,1,2
1902,AUG,83.7,49.2,66.5,93,06,43,16,0,3,0,0,0,0,0,28,82,0.00,00,1902-08-31,0,0,0,0,0
1902,SEP,73.3,38.4,55.9,85,23,28,29,0,0,0,0,5,0,0,269,1,0.46,35,1902-09-24,3,1,0,0,0
1902,OCT,63.2,34.1,48.6,76,04,24,30,1,0,0,0,15,0,0,484,0,0.25,14,1902-10-11,3,1,0,0,0
1902,NOV,41.7,27.6,34.7,52,10,15,27,0,0,0,0,21,0,0,901,0,1.94,55,1902-11-07,14,8,1,0,0
1902,DEC,32.6,19.9,26.3,44,25,4,18,0,0,15,0,29,0,0,1194,0,2.11,83,1902-12-24,10,6,1,0,0
1902,ANNUAL,57.4,33.0,45.23,97,,-16,,14,9,39,15,161,0,8,7021,220,13.94,,1.49,65,40,7,2,12

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1903,JAN,31.3,17.3,24.3,46,06,-2,16,1,0,18,1,30,0,1,1214,0,0.90,40,1903-01-30,5,4,0,0,1
1903,FEB,33.7,12.9,23.3,48,26,-5,03,1,0,11,1,27,0,5,1120,0,0.29,20,1903-02-27,3,1,0,0,1
1903,MAR,51.0,20.9,36.0,65,24,10,05,0,0,3,0,26,0,0,896,0,0.50,25,1903-03-30,2,2,0,0,0
1903,APR,56.2,31.0,43.6,75,25,25,11,0,0,0,0,21,0,0,636,0,0.62,39,1903-04-08,4,3,0,0,0
1903,MAY,63.4,40.1,51.8,89,31,31,20,0,0,0,0,2,0,0,415,11,1.70,38,1903-05-07,10,6,0,0,0
1903,JUN,80.1,51.6,65.9,92,16,45,11,0,3,0,0,0,0,0,31,65,1.73,53,1903-06-30,8,7,1,0,0
1903,JUL,M,M,M,M,M,M,M,11,3,0,11,0,0,0,81,57,M,M,M,M,M,M,M,11
1903,AUG,M,M,M,M,M,M,M,31,M,M,31,M,M,M,M,M,M,M,M,M,M,M,M,31
1903,SEP,M,M,M,M,M,M,M,6,0,0,6,3,0,0,264,0,M,M,M,M,M,M,M,6
1903,OCT,63.7,32.9,48.3,72,01,25,30,2,0,0,2,18,0,0,477,0,0.76,44,1903-10-05,3,2,0,0,3
1903,NOV,38.9,21.7,30.3,65,05,-5,18,1,0,10,1,25,0,1,999,0,1.34,55,1903-11-12,4,4,1,0,1
1903,DEC,31.1,17.5,24.3,47,21,3,26,0,0,18,0,30,0,0,1255,0,1.27,40,1903-12-11,6,5,0,0,0
1903,ANNUAL,53.5,29.6,41.53,94,,-5,,53,6,60,53,182,0,7,7388,133,11.23,,1.24,49,38,4,1,54

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1904,JAN,37.1,19.3,28.2,47,16,-0,30,0,0,8,0,31,0,1,1136,0,0.35,20,1904-01-12,3,1,0,0,0
1904,FEB,39.4,18.7,29.0,49,16,-2,10,0,0,4,0,29,0,1,1036,0,1.57,40,1904-02-15,6,6,0,0,0
1904,MAR,M,24.5,M,M,M,5,25,4,0,2,3,25,0,0,845,0,1.97,80,1904-03-08,8,6,1,0,2
1904,APR,65.0,33.4,49.2,80,27,24,01,0,0,0,0,15,0,0,465,0,0.64,34,1904-04-20,2,2,0,0,0
1904,MAY,69.2,38.7,53.9,84,17,30,07,2,0,0,2,5,0,0,313,0,1.07,50,1904-05-02,3,3,1,0,2
1904,JUN,76.6,43.4,60.0,90,30,33,23,0,1,0,0,0,0,0,168,23,0.68,38,1904-06-08,3,3,0,0,0
1904,JUL,89.2,50.3,69.7,98,15,42,18,1,11,0,0,0,0,0,6,155,0.31,18,1904-07-17,3,1,0,0,0
1904,AUG,92.0,48.8,70.4,97,15,36,21,0,24,0,0,0,0,0,3,179,0.13,10,1904-08-28,2,1,0,0,0
1904,SEP,79.2,40.4,59.8,93,05,34,10,0,6,0,0,0,0,0,176,26,0.03,03,1904-09-22,1,0,0,0,0
1904,OCT,62.8,35.3,49.0,80,09,24,18,0,0,0,0,17,0,0,486,0,0.68,40,1904-10-07,3,3,0,0,0
1904,NOV,49.4,30.8,40.1,65,22,22,27,0,0,0,0,17,0,0,738,0,T,T,1904-11-27,0,0,0,0,0
1904,DEC,38.8,21.8,30.3,50,19,-1,27,0,0,5,0,28,0,1,1069,0,0.95,38,1904-12-30,5,5,0,0,0
1904,ANNUAL,61.9,33.9,47.88,98,,-2,,7,42,19,5,167,0,3,6441,383,8.38,,0.80,39,31,2,0,4

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1905,JAN,34.2,19.5,26.8,54,25,1,13,1,0,13,1,30,0,0,1137,0,0.67,31,1905-01-27,3,3,0,0,1
1905,FEB,36.7,9.4,23.4,65,21,-27,12,1,0,10,1,27,0,10,1077,0,0.20,09,1905-02-19,3,0,0,0,0
1905,MAR,54.2,27.3,40.7,65,17,13,12,1,0,2,1,27,0,0,720,0,2.22,96,1905-03-25,5,3,3,0,1
1905,APR,62.9,32.5,47.8,75,25,20,09,1,0,0,1,14,0,0,473,0,0.46,12,1905-04-25,6,4,0,0,0
1905,MAY,M,M,M,M,M,M,M,5,0,0,5,8,0,0,364,3,M,M,M,M,M,M,M,5
1905,JUN,74.3,43.1,58.7,90,12,36,15,1,2,0,1,0,0,0,198,23,3.48,74,1905-06-04,7,6,2,1,1
1905,JUL,88.6,49.8,69.2,98,24,39,14,0,14,0,0,0,0,0,8,146,1.13,68,1905-07-28,4,3,1,0,0
1905,AUG,85.5,48.3,66.9,95,08,36,16,0,14,0,0,0,0,0,44,108,0.57,22,1905-08-03,4,3,0,0,0
1905,SEP,M,M,M,M,M,M,M,6,0,0,6,0,0,0,110,6,M,M,M,M,M,M,M,6
1905,OCT,52.1,26.5,39.2,80,03,10,17,3,0,3,2,22,0,0,714,0,1.26,45,1905-10-09,4,3,0,0,2
1905,NOV,42.5,20.1,31.3,55,15,1,29,3,0,4,3,26,0,0,904,0,1.10,45,1905-11-26,4,3,0,0,3
1905,DEC,30.0,12.5,20.8,40,26,1,11,1,0,20,2,29,0,0,1232,0,0.23,11,1905-12-07,3,1,0,0,0
1905,ANNUAL,58.8,30.8,44.95,98,,-27,,23,30,52,23,183,0,10,6981,286,13.63,,1.74,51,34,8,1,19

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1906,JAN,36.3,17.4,M,48,04,4,21,3,0,10,2,29,0,0,1005,0,0.85,54,1906-01-12,3,3,1,0,1
1906,FEB,38.0,19.1,28.4,50,24,5,07,1,0,9,0,28,0,0,982,0,0.26,11,1906-02-24,3,2,0,0,0
1906,MAR,M,M,M,M,M,M,M,5,0,8,6,25,0,6,919,0,1.31,93,1906-03-31,3,3,1,0,3
1906,APR,64.8,35.7,50.3,80,22,26,12,0,0,0,0,8,0,0,434,0,0.20,11,1906-04-24,2,1,0,0,0
1906,MAY,69.0,39.8,54.4,85,11,28,03,0,0,0,0,1,0,0,323,3,2.91,85,1906-05-28,8,7,2,0,0
1906,JUN,75.0,43.7,59.3,87,26,26,20,0,0,0,0,1,0,0,175,10,2.59,55,1906-06-05,8,8,2,0,0
1906,JUL,89.4,53.6,71.5,98,22,46,01,0,14,0,0,0,0,0,0,210,0.23,12,1906-07-13,2,2,0,0,0
1906,AUG,82.5,49.8,66.1,99,11,35,22,1,9,0,1,0,0,0,71,113,1.76,16,1906-08-23,3,3,1,1,1
1906,SEP,76.5,41.7,59.1,89,06,30,25,3,0,0,3,2,0,0,162,11,0.00,00,1906-09-30,0,0,0,0,3
1906,OCT,M,M,M,M,M,M,M,14,0,0,8,9,0,0,329,0,M,M,M,M,M,M,M,8
1906,NOV,M,M,M,M,M,M,M,23,0,0,22,4,0,0,169,0,M,M,M,M,M,M,M,22
1906,DEC,M,M,M,M,M,M,M,31,M,M,31,M,M,M,M,M,M,M,M,M,M,M,M,31
1906,ANNUAL,63.6,35.3,49.77,99,,-7,,81,23,27,73,107,0,6,4569,347,12.34,,1.16,37,34,9,2,69

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1907,JAN,20.6,4.8,12.4,46,31,-17,17,2,0,25,1,30,0,12,1466,0,4.04,10,1907-01-31,6,6,4,2,0
1907,FEB,37.2,16.2,26.4,53,20,-4,02,3,0,4,2,23,0,2,960,0,1.05,65,1907-02-03,2,2,1,0,2
1907,MAR,M,M,M,M,M,M,M,6,0,0,6,24,0,0,696,0,M,M,M,M,M,M,M,5
1907,APR,59.3,28.0,43.6,73,14,20,28,1,0,0,1,27,0,0,611,0,1.33,00,1907-04-27,5,2,1,1,1
1907,MAY,73.0,37.1,55.0,88,22,25,01,2,0,0,2,9,0,0,285,6,0.20,12,1907-05-19,3,1,0,0,2
1907,JUN,74.6,44.9,59.8,89,01,37,05,0,0,0,0,0,0,0,181,31,4.79,02,1907-06-23,16,13,3,1,0
1907,JUL,82.7,48.8,65.8,90,31,41,03,0,2,0,0,0,0,0,35,67,1.12,54,1907-07-21,5,4,1,0,0
1907,AUG,78.5,46.4,62.2,92,01,38,20,0,2,0,1,0,0,0,106,32,1.78,62,1907-08-24,9,6,1,0,0
1907,SEP,73.9,M,M,83,01,M,M,2,0,0,26,0,0,0,8,1,M,M,M,M,M,M,M,20
1907,OCT,66.1,M,M,79,07,M,M,1,0,0,29,2,0,0,30,0,0.19,10,1907-10-11,2,1,0,0,0
1907,NOV,49.6,M,M,60,06,M,M,0,0,0,7,19,0,0,645,0,M,M,M,M,M,M,M,5
1907,DEC,M,17.2,M,M,M,-4,19,4,0,9,3,28,0,2,993,0,0.31,31,1907-12-27,1,1,0,0,2
1907,ANNUAL,59.0,30.1,43.81,92,,-17,,21,4,38,78,162,0,16,6016,137,17.12,,1.10,57,44,12,4,37

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1908,JAN,M,M,M,M,M,M,M,5,0,13,5,26,0,1,1031,0,M,M,M,M,M,M,M,5
1908,FEB,37.2,20.0,28.6,50,26,-13,01,3,0,4,3,25,0,2,941,0,0.68,19,1908-02-03,4,4,0,0,3
1908,MAR,M,M,M,M,M,M,M,4,0,0,4,22,0,0,781,0,M,M,M,M,M,M,M,4
1908,APR,M,M,M,M,M,M,M,12,0,0,12,11,0,0,308,0,M,M,M,M,M,M,M,12
1908,MAY,64.5,39.1,51.8,83,06,30,22,2,0,0,2,1,0,0,377,0,6.29,60,1908-05-31,8,8,4,2,2
1908,JUN,69.6,43.1,56.3,90,25,34,20,2,1,0,2,0,0,0,237,2,4.08,55,1908-06-04,7,7,4,1,2
1908,JUL,86.7,51.5,69.1,101,31,40,07,3,12,0,2,0,0,0,15,139,1.27,55,1908-07-15,3,3,1,0,2
1908,AUG,M,M,M,M,M,M,M,8,7,0,8,0,0,0,9,77,M,M,M,M,M,M,M,8
1908,SEP,74.5,42.8,58.6,92,06,27,26,0,2,0,0,3,0,0,198,13,3.74,28,1908-09-18,8,7,2,2,0
