Monthly Climate Data Summaries ( por - por )

Station:,BISMARCK MUNICIPAL AP,State:,ND,ID:,24011
Latitude:,46.7825 degreeN,Longitude:,100.7572 degreeW,Elevation:,1651.0 feet
Station period of record:,maxt: 10/01/1874-10/23/2019; mint: 10/01/1874-10/23/2019; avgt: 10/01/1874-10/23/2019; hdd: 10/01/1874-10/23/2019; cdd: 10/01/1874-10/23/2019; pcpn: 10/01/1874-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1898,JUN,75.3,53.4,64.4,95,20,40,14,0,5,0,0,0,0,0,108,94,1.21,50,1898-06-22,7,3,1,0,0
1898,JUL,82.3,57.4,69.8,97,26,38,20,0,9,0,0,0,0,0,42,199,1.64,53,1898-07-01,6,4,1,0,0
1898,AUG,82.1,55.5,68.8,99,19,43,12,0,6,0,0,0,0,0,21,146,1.35,00,1898-08-21,5,2,1,1,0
1898,SEP,72.5,44.7,58.6,97,20,28,09,0,2,0,0,3,0,0,219,35,0.76,32,1898-09-03,5,3,0,0,0
1898,OCT,48.1,30.8,39.5,67,31,19,30,0,0,3,0,19,0,0,784,0,2.66,18,1898-10-02,9,5,2,1,0
1898,NOV,34.7,13.4,24.1,58,03,-15,23,0,0,10,0,29,0,7,1221,0,0.16,04,1898-11-21,7,0,0,0,0
1898,DEC,26.8,7.0,16.9,50,28,-18,31,0,0,19,0,31,0,9,1484,0,0.44,20,1898-12-27,5,2,0,0,0
1898,ANNUAL,53.0,29.9,41.48,99,,-18,,0,22,80,0,187,0,41,8977,484,13.67,,1.18,77,34,8,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1899,JAN,18.8,-1.5,8.6,48,21,-25,30,0,0,20,0,31,0,19,1741,0,0.09,03,1899-01-16,6,0,0,0,0
1899,FEB,12.2,-8.8,1.7,52,15,-37,08,0,0,20,0,27,0,18,1764,0,0.18,08,1899-02-27,6,0,0,0,0
1899,MAR,18.3,-3.3,7.5,50,08,-19,06,0,0,29,0,31,0,22,1775,0,0.88,30,1899-03-14,8,4,0,0,0
1899,APR,51.3,28.3,39.8,78,25,-3,02,0,0,5,0,20,0,1,748,0,1.31,46,1899-04-20,9,3,0,0,0
1899,MAY,62.0,42.6,52.3,84,11,27,13,0,0,0,0,3,0,0,390,4,4.30,18,1899-05-26,16,7,3,2,0
1899,JUN,73.9,53.4,63.6,91,29,43,08,0,1,0,0,0,0,0,97,65,5.57,49,1899-06-03,10,7,3,1,0
1899,JUL,82.1,56.7,69.4,100,19,41,29,0,6,0,0,0,0,0,19,163,0.45,22,1899-07-02,4,2,0,0,0
1899,AUG,79.5,54.4,66.9,92,15,43,31,0,1,0,0,0,0,0,35,101,0.97,57,1899-08-20,6,2,1,0,0
1899,SEP,72.4,43.6,58.0,95,01,25,29,0,1,0,0,3,0,0,227,24,0.06,04,1899-09-16,2,0,0,0,0
1899,OCT,53.8,32.7,43.3,86,06,24,31,0,0,0,0,16,0,0,669,0,0.55,33,1899-10-12,4,1,0,0,0
1899,NOV,49.1,25.9,37.5,68,05,15,02,0,0,1,0,25,0,0,818,0,0.47,28,1899-11-16,4,1,0,0,0
1899,DEC,24.1,4.2,14.1,51,01,-21,31,0,0,19,0,31,0,14,1569,0,0.64,20,1899-12-25,7,3,0,0,0
1899,ANNUAL,50.0,27.5,38.75,100,,-37,,0,9,94,0,187,0,74,9852,357,15.47,,2.49,82,30,7,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1900,JAN,30.8,6.4,18.6,51,19,-20,31,0,0,17,0,31,0,10,1431,0,0.28,16,1900-01-14,4,1,0,0,0
1900,FEB,15.8,-8.3,3.7,44,06,-33,09,0,0,22,0,28,0,24,1710,0,0.30,10,1900-02-25,8,1,0,0,0
1900,MAR,33.8,11.2,22.5,62,10,-12,06,0,0,13,0,31,0,10,1309,0,2.24,02,1900-03-28,7,5,1,1,0
1900,APR,64.0,37.4,50.7,90,20,23,17,0,1,0,0,13,0,0,433,10,0.58,26,1900-04-29,5,3,0,0,0
1900,MAY,74.9,47.0,61.0,94,27,29,04,0,6,0,0,2,0,0,182,64,1.26,70,1900-05-31,4,2,1,0,0
1900,JUN,80.2,55.5,67.8,94,25,39,08,0,6,0,0,0,0,0,51,143,2.32,48,1900-06-18,5,3,2,1,0
1900,JUL,84.1,57.3,70.7,101,21,47,19,0,8,0,0,0,0,0,4,188,1.14,38,1900-07-03,6,3,0,0,0
1900,AUG,85.2,60.4,72.8,105,01,47,27,0,7,0,0,0,0,0,5,254,2.92,82,1900-08-11,11,7,2,0,0
1900,SEP,66.1,45.6,55.9,90,04,26,27,0,1,0,0,2,0,0,295,29,4.27,50,1900-09-14,10,6,4,1,0
1900,OCT,61.6,37.4,49.5,78,14,27,31,0,0,0,0,4,0,0,472,0,1.43,30,1900-10-30,6,1,1,1,0
1900,NOV,29.3,11.7,20.5,59,03,-17,23,0,0,15,0,29,0,9,1328,0,1.03,52,1900-11-19,7,3,1,0,0
1900,DEC,30.9,11.9,21.4,52,21,-8,31,0,0,14,0,31,0,8,1343,0,0.11,04,1900-12-02,4,0,0,0,0
1900,ANNUAL,55.0,31.4,43.18,105,,-33,,0,29,81,0,171,0,61,8563,688,17.88,,1.50,77,35,12,4,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1901,JAN,25.7,3.6,14.7,52,13,-20,01,0,0,19,0,31,0,12,1553,0,0.03,01,1901-01-21,3,0,0,0,0
1901,FEB,22.3,0.0,11.2,56,13,-16,04,0,0,22,0,28,0,18,1500,0,0.16,08,1901-02-27,3,0,0,0,0
1901,MAR,37.6,18.0,27.8,63,16,-9,04,0,0,9,0,30,0,3,1142,0,0.96,46,1901-03-24,6,2,0,0,0
1901,APR,58.6,34.6,46.6,89,30,13,17,0,0,0,0,14,0,0,559,12,0.36,26,1901-04-28,4,1,0,0,0
1901,MAY,74.9,47.1,61.0,91,17,26,12,0,2,0,0,2,0,0,192,75,0.04,04,1901-05-03,1,0,0,0,0
1901,JUN,72.9,52.6,62.8,87,25,31,07,0,0,0,0,1,0,0,111,52,5.17,35,1901-06-13,14,8,5,1,0
1901,JUL,84.2,62.2,73.2,106,23,50,30,0,8,0,0,0,0,0,1,263,3.24,14,1901-07-04,10,7,3,1,0
1901,AUG,82.3,57.3,69.8,98,27,47,07,0,6,0,0,0,0,0,5,162,1.01,60,1901-08-07,4,2,1,0,0
1901,SEP,65.1,44.4,54.8,95,03,22,18,0,2,0,0,3,0,0,345,44,1.47,42,1901-09-25,10,6,0,0,0
1901,OCT,61.7,37.5,49.6,82,20,28,15,0,0,0,0,7,0,0,467,0,1.89,06,1901-10-28,6,2,2,1,0
1901,NOV,40.1,19.0,29.6,64,01,7,07,0,0,9,0,29,0,0,1055,0,0.30,30,1901-11-06,1,1,0,0,0
1901,DEC,22.5,6.9,14.7,41,29,-26,14,0,0,21,0,31,0,9,1553,0,0.96,54,1901-12-06,11,2,1,0,0
1901,ANNUAL,54.2,32.1,43.18,106,,-26,,0,18,80,0,176,0,42,8483,608,15.59,,1.35,73,31,12,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1902,JAN,24.2,4.1,14.1,46,08,-29,28,0,0,20,0,31,0,10,1569,0,0.05,04,1902-01-25,2,0,0,0,0
1902,FEB,20.3,2.6,11.5,45,21,-26,04,0,0,19,0,28,0,14,1491,0,0.21,07,1902-02-27,5,0,0,0,0
1902,MAR,34.1,18.7,26.4,56,13,-15,17,0,0,13,0,25,0,5,1192,0,2.70,07,1902-03-26,11,4,3,1,0
1902,APR,54.3,29.9,42.1,75,27,16,07,0,0,0,0,19,0,0,679,0,0.26,16,1902-04-28,2,2,0,0,0
1902,MAY,69.0,45.9,57.4,86,30,34,09,0,0,0,0,0,0,0,247,19,3.00,73,1902-05-01,13,6,1,1,0
1902,JUN,68.1,48.2,58.2,90,09,34,21,0,1,0,0,0,0,0,205,9,3.63,34,1902-06-01,17,11,1,1,0
1902,JUL,81.3,56.3,68.8,98,15,43,09,0,5,0,0,0,0,0,22,151,1.54,48,1902-07-19,8,4,0,0,0
1902,AUG,78.5,54.1,66.3,92,06,41,11,0,3,0,0,0,0,0,65,115,1.84,67,1902-08-09,7,5,2,0,0
1902,SEP,70.3,41.0,55.6,92,25,29,12,0,2,0,0,5,0,0,285,13,0.41,28,1902-09-17,3,2,0,0,0
1902,OCT,58.3,31.8,45.0,79,05,23,28,0,0,0,0,17,0,0,608,0,1.21,51,1902-10-25,4,3,1,0,0
1902,NOV,39.1,20.3,29.7,61,03,7,26,0,0,11,0,28,0,0,1052,0,T,T,1902-11-30,0,0,0,0,0
1902,DEC,20.2,-0.3,10.0,45,31,-24,25,0,0,24,0,31,0,17,1696,0,0.10,08,1902-12-10,2,0,0,0,0
1902,ANNUAL,51.7,29.5,40.60,98,,-29,,0,11,87,0,184,0,46,9111,307,14.95,,1.73,74,37,8,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1903,JAN,25.1,3.3,14.2,50,06,-29,30,0,0,19,0,31,0,12,1568,0,0.82,60,1903-01-27,6,2,1,0,0
1903,FEB,14.3,-9.1,2.6,38,10,-41,15,0,0,22,0,28,0,21,1740,0,0.09,04,1903-02-22,4,0,0,0,0
1903,MAR,36.0,14.4,25.2,67,29,-4,20,0,0,14,0,29,0,1,1231,0,0.12,06,1903-03-04,4,0,0,0,0
1903,APR,56.5,31.2,43.9,77,26,16,30,0,0,0,0,17,0,0,626,0,0.61,22,1903-04-18,7,2,0,0,0
1903,MAY,66.7,42.4,54.5,86,16,24,02,0,0,0,0,3,0,0,329,10,3.20,06,1903-05-22,6,6,3,1,0
1903,JUN,75.7,51.8,63.8,92,17,38,10,0,1,0,0,0,0,0,87,57,1.44,39,1903-06-30,8,7,0,0,0
1903,JUL,80.2,55.3,67.7,99,24,40,30,0,4,0,0,0,0,0,41,133,2.18,17,1903-07-02,6,4,2,1,0
1903,AUG,75.5,53.9,64.7,95,17,41,10,0,3,0,0,0,0,0,85,86,5.59,30,1903-08-24,10,8,3,2,0
1903,SEP,63.2,42.4,52.8,80,21,28,14,0,0,0,0,5,0,0,361,2,2.36,44,1903-09-12,7,5,1,1,0
1903,OCT,62.3,35.8,49.1,80,10,23,17,0,0,0,0,12,0,0,487,1,0.27,13,1903-10-11,4,1,0,0,0
1903,NOV,36.9,16.1,26.5,73,02,-8,19,0,0,14,0,29,0,4,1147,0,0.23,12,1903-11-25,3,2,0,0,0
1903,DEC,24.0,3.9,14.0,42,02,-21,13,0,0,24,0,31,0,12,1575,0,1.05,34,1903-12-03,10,4,0,0,0
1903,ANNUAL,51.6,28.7,40.14,99,,-41,,0,8,93,0,185,0,50,9277,289,17.96,,2.30,75,41,10,5,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1904,JAN,14.5,-4.1,5.2,39,15,-35,25,0,0,26,0,31,0,18,1847,0,0.58,17,1904-01-17,8,2,0,0,0
1904,FEB,9.3,-9.8,-0.2,42,27,-28,11,0,0,25,0,29,0,24,1884,0,0.72,42,1904-02-25,9,2,0,0,0
1904,MAR,28.3,10.5,19.4,45,06,-10,03,0,0,18,0,31,0,4,1402,0,1.09,36,1904-03-25,11,4,0,0,0
1904,APR,50.4,30.3,40.4,83,28,15,16,0,0,0,0,22,0,0,734,3,1.38,79,1904-04-22,6,4,1,0,0
1904,MAY,64.8,42.6,53.7,84,28,32,14,0,0,0,0,1,0,0,345,4,0.77,41,1904-05-11,13,2,0,0,0
1904,JUN,71.7,51.4,61.5,90,18,40,15,0,1,0,0,0,0,0,152,54,4.36,01,1904-06-04,14,7,4,1,0
1904,JUL,78.0,52.9,65.4,95,15,45,26,0,1,0,0,0,0,0,41,63,0.90,42,1904-07-18,9,2,0,0,0
1904,AUG,78.4,52.5,65.5,95,11,40,07,0,5,0,0,0,0,0,76,97,0.68,21,1904-08-30,7,4,0,0,0
1904,SEP,69.5,43.8,56.6,87,09,28,21,0,0,0,0,4,0,0,264,18,1.03,94,1904-09-02,3,1,1,0,0
1904,OCT,60.9,37.1,49.0,86,01,25,26,0,0,0,0,9,0,0,490,1,1.24,98,1904-10-16,4,2,1,0,0
1904,NOV,50.2,23.5,36.9,73,02,3,30,0,0,3,0,27,0,0,836,0,0.03,03,1904-11-09,1,0,0,0,0
1904,DEC,24.9,6.3,15.6,47,19,-25,27,0,0,19,0,31,0,9,1523,0,1.39,44,1904-12-26,11,5,0,0,0
1904,ANNUAL,50.2,28.2,39.20,95,,-35,,0,7,91,0,185,0,55,9594,240,14.17,,1.01,96,35,7,1,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1905,JAN,11.3,-7.6,1.9,38,04,-27,30,0,0,28,0,31,0,23,1952,0,0.31,10,1905-01-22,5,2,0,0,0
1905,FEB,17.6,-2.8,7.4,55,22,-39,02,0,0,17,0,28,0,16,1608,0,0.54,48,1905-02-26,5,1,0,0,0
1905,MAR,45.0,23.8,34.4,69,04,1,10,0,0,6,0,26,0,0,942,0,1.16,60,1905-03-27,4,3,1,0,0
1905,APR,54.0,27.4,40.7,75,07,17,17,0,0,0,0,23,0,0,722,0,0.07,07,1905-04-27,1,0,0,0,0
1905,MAY,61.5,38.6,50.0,81,31,24,05,0,0,1,0,10,0,0,457,1,1.87,55,1905-05-09,13,5,1,0,0
1905,JUN,70.7,50.6,60.6,89,03,41,17,0,0,0,0,0,0,0,163,39,5.61,75,1905-06-08,15,10,3,2,0
1905,JUL,78.1,55.5,66.8,91,14,43,31,0,1,0,0,0,0,0,25,86,3.24,10,1905-07-03,10,8,2,1,0
1905,AUG,81.5,56.1,68.8,101,28,45,24,0,6,0,0,0,0,0,23,148,1.71,64,1905-08-17,10,3,1,0,0
1905,SEP,75.8,47.7,61.8,97,28,37,04,0,3,0,0,0,0,0,144,57,0.94,29,1905-09-30,9,4,0,0,0
1905,OCT,51.5,29.3,40.4,84,03,11,30,0,0,3,0,20,0,0,757,1,0.30,23,1905-10-29,4,1,0,0,0
1905,NOV,43.5,23.3,33.4,70,16,-15,30,0,0,5,0,26,0,3,940,0,1.36,46,1905-11-23,7,3,0,0,0
1905,DEC,24.5,9.2,16.9,41,25,-16,03,0,0,24,0,31,0,6,1485,0,0.08,08,1905-12-22,1,0,0,0,0
1905,ANNUAL,51.4,29.4,40.42,101,,-39,,0,10,84,0,195,0,48,9218,332,17.19,,1.75,84,40,8,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1906,JAN,21.9,4.5,13.2,40,31,-18,22,0,0,22,0,31,0,9,1600,0,0.71,42,1906-01-20,5,2,0,0,0
1906,FEB,21.5,2.8,12.1,43,23,-28,14,0,0,19,0,28,0,11,1472,0,0.06,04,1906-02-07,3,0,0,0,0
1906,MAR,28.7,9.8,19.3,64,29,-22,14,0,0,20,0,30,0,9,1412,0,0.32,16,1906-03-13,5,1,0,0,0
1906,APR,61.4,35.7,48.5,85,24,23,14,0,0,1,0,10,0,0,490,4,0.85,41,1906-04-26,6,3,0,0,0
1906,MAY,60.9,40.7,50.8,96,11,20,05,0,1,0,0,7,0,0,446,17,5.37,16,1906-05-29,16,7,5,1,0
1906,JUN,71.8,52.2,62.0,87,28,42,21,0,0,0,0,0,0,0,116,33,4.78,09,1906-06-06,13,7,2,2,0
1906,JUL,80.2,56.2,68.2,98,21,46,17,0,5,0,0,0,0,0,39,145,1.15,41,1906-07-11,9,3,0,0,0
1906,AUG,79.0,55.9,67.5,99,16,46,30,0,6,0,0,0,0,0,56,142,2.04,62,1906-08-03,10,6,1,0,0
1906,SEP,77.9,49.8,63.9,102,07,34,29,0,6,0,0,0,0,0,121,94,0.60,38,1906-09-14,5,2,0,0,0
1906,OCT,60.6,33.2,46.9,88,12,13,10,0,0,0,0,13,0,0,559,3,0.32,12,1906-10-17,3,2,0,0,0
1906,NOV,36.6,17.3,26.9,63,04,-3,28,0,0,14,0,27,0,3,1132,0,1.38,41,1906-11-15,8,4,0,0,0
1906,DEC,21.1,0.5,10.8,43,02,-27,17,0,0,25,0,31,0,17,1670,0,0.64,31,1906-12-13,7,2,0,0,0
1906,ANNUAL,51.9,30.0,40.98,102,,-28,,0,18,101,0,177,0,49,9113,438,18.22,,2.09,90,39,8,3,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1907,JAN,5.6,-12.1,-3.2,25,23,-35,15,0,0,31,0,31,0,28,2108,0,1.01,40,1907-01-11,10,3,0,0,0
1907,FEB,24.4,3.5,13.9,50,17,-39,04,0,0,16,0,28,0,12,1425,0,0.57,17,1907-02-28,5,3,0,0,0
1907,MAR,38.5,15.3,26.9,78,21,-9,01,0,0,14,0,29,0,5,1174,0,1.09,47,1907-03-26,4,3,0,0,0
1907,APR,46.7,23.2,35.0,69,21,14,16,0,0,0,0,29,0,0,894,0,0.67,54,1907-04-06,5,1,1,0,0
1907,MAY,58.5,32.3,45.4,77,28,13,03,0,0,0,0,18,0,0,598,0,1.98,66,1907-05-29,11,5,1,0,0
1907,JUN,74.7,50.8,62.8,90,28,34,05,0,1,0,0,0,0,0,107,47,3.63,96,1907-06-20,15,7,2,0,0
1907,JUL,79.8,54.9,67.3,97,03,47,26,0,2,0,0,0,0,0,18,99,4.32,75,1907-07-15,14,11,3,0,0
1907,AUG,82.0,52.5,67.2,98,14,34,20,0,6,0,0,0,0,0,49,126,0.61,52,1907-08-28,4,1,1,0,0
1907,SEP,65.4,40.2,52.8,87,05,22,29,0,0,0,0,5,0,0,368,9,1.19,84,1907-09-19,7,2,1,0,0
1907,OCT,60.5,30.0,45.2,87,05,14,27,0,0,0,0,16,0,0,607,0,0.80,43,1907-10-01,4,2,0,0,0
1907,NOV,45.3,18.7,32.0,63,06,5,14,0,0,5,0,29,0,0,982,0,0.36,24,1907-11-10,2,2,0,0,0
1907,DEC,35.2,10.6,22.9,56,05,-7,31,0,0,13,0,31,0,3,1299,0,0.32,12,1907-12-24,5,2,0,0,0
1907,ANNUAL,51.5,26.8,39.15,98,,-39,,0,9,79,0,216,0,48,9629,281,16.55,,0.96,86,42,9,0,0

