Annual Summaries for Precipitation (2008)

Station:,CAMDEN,State:,TN,ID:,401352
Latitude:,36.0519 degreeN,Longitude:,88.0828 degreeW,Elevation:,423.0 feet
Station period of record:,pcpn: 08/01/1997-10/24/2019

,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
01,0.00,M,0.06,1.00,0.00,0.05,0.00,0.00,0.00,0.00,0.00,0.11
02,0.00,M,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03,0.00,M,0.00,0.45,3.60,0.13,0.00,0.00,0.00,0.00,0.00,0.00
04,0.00,M,3.21,2.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
05,0.00,M,0.06,0.29,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00
06,0.01,M,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00
07,0.00,M,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.18,0.00
08,0.00,M,5.00,0.00,0.18,0.00,0.00,0.00,0.00,3.52,0.00,0.00
09,1.13,0.00,0.00,0.12,0.33,0.00,0.00,0.00,0.00,0.01,0.00,0.00
10,0.00,0.00,0.00,0.00,0.00,0.00,1.08,0.00,0.00,0.00,0.00,2.92
11,1.55,0.00,0.00,1.32,0.49,0.00,0.03,0.00,0.00,0.00,0.00,0.02
12,0.00,0.57,0.00,0.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
13,0.00,0.82,0.00,M,0.00,0.00,2.00,0.00,0.00,0.00,0.33,0.00
14,0.00,0.01,0.47,0.05A,0.83,1.68,0.00,0.00,0.10,0.00,0.00,0.00
15,0.00,0.00,0.77,T,0.10,0.00,0.00,0.00,0.00,0.00,0.35,0.00
16,0.00,M,0.16,0.00,0.28,0.00,0.00,0.00,0.00,0.01,0.02,0.22
17,0.17,0.93A,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.03
18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01
19,0.00,0.00,2.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06
20,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02
21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
22,0.16,0.40,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,0.00,0.00
23,0.00,T,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18
24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,0.52,2.00
25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.12,1.30
26,0.00,M,0.00,0.53,0.00,0.00,0.53,0.04,0.00,0.00,0.00,0.90
27,0.00,0.03A,0.00,0.00,0.75,0.00,0.00,0.07,0.00,0.00,0.00,0.00
28,0.00,0.00,0.14,0.10,0.67,0.00,0.00,0.00,0.00,0.00,0.00,0.62
29,0.33,0.08,0.30,0.02,0.00,0.06,0.00,0.00,0.00,0.00,0.15,0.00
30,1.23,M,0.37,0.00,0.00,0.00,0.35,0.02,0.00,0.00,0.23,0.00
31,0.14,M,0.35,M,0.00,M,0.00,0.00,M,0.00,M,0.00

,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
Max,1.55,0.82,5.0,2.95,3.6,1.68,2.0,0.97,0.38,3.52,0.52,2.92
DFN,0.72,-1.58,8.6,3.41,1.22,-2.49,-0.14,-2.0,-3.27,1.14,-2.8,3.53
Sum,4.72,1.88,13.64,7.94,7.26,1.92,3.99,1.12,0.52,5.09,1.9,8.93

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1995,JAN,56.6,37.2,46.9,74,12,21,05,0,0,0,0,12,0,0,558,5,3.68,45,1995-01-18,8,6,2,2,0
1995,FEB,61.1,37.9,49.5,77,15,21,09,0,0,0,0,8,0,0,430,2,2.01,64,1995-02-28,9,7,1,0,0
1995,MAR,69.2,47.9,58.5,88,22,27,10,0,0,0,0,2,0,0,229,38,6.63,49,1995-03-07,12,8,6,3,0
1995,APR,76.6,52.9,64.8,86,19,38,01,0,0,0,0,0,0,0,80,79,8.59,88,1995-04-22,7,5,4,4,0
1995,MAY,83.4,63.6,73.5,90,27,50,03,0,4,0,0,0,1,0,14,282,4.30,82,1995-05-29,9,6,3,2,0
1995,JUN,87.3,64.8,76.0,94,09,53,13,0,9,0,0,0,0,0,0,339,3.60,60,1995-06-01,6,4,2,2,0
1995,JUL,92.6,72.2,82.4,100,28,65,06,0,25,0,0,0,5,0,0,545,5.29,46,1995-07-20,10,7,3,2,0
1995,AUG,94.1,73.0,83.6,99,31,70,31,0,28,0,0,0,6,0,0,581,5.26,45,1995-08-05,7,5,2,2,0
1995,SEP,87.8,62.6,75.2,99,01,52,23,0,15,0,0,0,0,0,4,318,1.51,21,1995-09-21,4,2,1,1,0
1995,OCT,76.1,51.5,63.8,88,02,37,25,0,0,0,0,0,0,0,106,76,6.51,00,1995-10-03,10,6,3,2,0
1995,NOV,64.8,39.4,52.1,79,02,29,30,0,0,0,0,6,0,0,389,9,6.20,54,1995-11-10,12,9,5,3,0
1995,DEC,57.5,37.8,47.7,76,05,18,29,0,0,0,0,15,0,0,533,4,5.44,19,1995-12-18,8,5,4,2,0
1995,ANNUAL,75.7,53.5,64.59,100,,18,,0,81,0,0,43,12,0,2343,2278,59.02,,3.00,102,70,36,25,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1996,JAN,56.9,33.6,45.3,74,30,19,19,0,0,1,0,18,0,0,603,0,8.85,56,1996-01-26,15,9,5,3,0
1996,FEB,61.1,38.5,49.8,83,23,10,05,0,0,2,0,10,0,0,460,28,2.01,87,1996-02-01,6,4,2,0,0
1996,MAR,64.0,39.8,51.9,80,15,16,09,0,0,1,0,10,0,0,410,12,8.58,77,1996-03-18,11,10,5,4,0
1996,APR,74.3,48.7,61.5,86,20,33,07,0,0,0,0,0,0,0,161,64,6.01,49,1996-04-14,10,9,4,2,0
1996,MAY,86.5,64.8,75.7,95,24,44,01,0,10,0,0,0,1,0,4,343,0.72,56,1996-05-11,4,2,1,0,0
1996,JUN,88.9,68.3,78.6,94,30,57,10,0,16,0,0,0,0,0,0,418,3.85,71,1996-06-18,8,7,2,1,0
1996,JUL,91.2,71.4,81.3,99,03,64,05,0,21,0,0,0,4,0,0,512,6.99,01,1996-07-09,13,9,6,2,0
1996,AUG,88.3,69.5,78.9,95,24,65,15,0,16,0,0,0,0,0,0,439,6.70,57,1996-08-27,16,10,4,3,0
1996,SEP,84.6,62.5,73.5,92,16,45,29,0,5,0,0,0,0,0,11,275,1.49,81,1996-09-28,5,4,1,0,0
1996,OCT,77.5,52.8,65.1,87,27,36,19,0,0,0,0,0,0,0,80,92,1.59,50,1996-10-26,6,5,1,0,0
1996,NOV,65.6,44.9,55.2,80,01,30,27,0,0,0,0,1,0,0,298,13,4.84,40,1996-11-18,8,6,3,1,0
1996,DEC,62.4,39.3,50.9,78,12,15,20,0,0,0,0,10,0,0,435,5,3.33,66,1996-12-16,10,4,2,1,0
1996,ANNUAL,75.2,52.9,64.02,99,,10,,0,68,4,0,49,5,0,2462,2201,54.96,,3.56,112,79,36,17,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1997,JAN,55.7,36.3,46.0,78,04,15,18,0,0,3,0,15,0,0,592,13,4.46,07,1997-01-28,13,8,4,1,0
1997,FEB,60.7,42.2,51.5,79,20,29,16,0,0,0,0,3,0,0,381,9,6.75,00,1997-02-12,14,10,5,3,0
1997,MAR,73.3,49.7,61.5,85,28,36,07,0,0,0,0,0,0,0,143,40,2.26,75,1997-03-13,10,6,1,0,0
1997,APR,70.7,48.5,59.6,83,30,33,18,0,0,0,0,0,0,0,170,15,7.77,55,1997-04-27,9,7,6,4,0
1997,MAY,80.5,59.1,69.8,89,27,45,05,0,0,0,0,0,0,0,16,175,6.83,68,1997-05-27,13,12,6,2,0
1997,JUN,86.2,67.9,77.0,92,28,56,03,0,8,0,0,0,1,0,0,368,8.45,49,1997-06-10,11,7,2,1,0
1997,JUL,92.9,71.6,82.3,97,28,66,14,0,29,0,0,0,5,0,0,540,1.15,56,1997-07-18,5,3,1,0,0
1997,AUG,90.1,68.9,79.5,95,18,59,25,0,20,0,0,0,2,0,0,459,5.02,07,1997-08-13,8,4,3,1,0
1997,SEP,88.7,64.6,76.6,95,20,56,13,0,15,0,0,0,0,0,0,357,2.69,92,1997-09-24,3,3,2,1,0
1997,OCT,77.2,53.0,65.1,90,08,37,29,0,1,0,0,0,0,0,129,139,4.26,82,1997-10-13,7,6,4,1,0
1997,NOV,60.5,40.9,50.7,74,28,24,17,0,0,0,0,5,0,0,420,0,3.53,88,1997-11-29,12,6,3,0,0
1997,DEC,54.4,35.3,44.8,70,20,20,15,0,0,0,0,14,0,0,617,0,5.77,56,1997-12-23,11,9,3,1,0
1997,ANNUAL,74.3,53.2,63.78,97,,15,,0,73,3,0,37,8,0,2468,2115,58.94,,6.49,116,81,40,15,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1998,JAN,58.9,39.5,49.2,72,05,25,01,0,0,0,0,8,0,0,481,2,9.52,59,1998-01-21,11,9,7,3,0
1998,FEB,60.4,39.5,49.9,75,10,28,07,0,0,0,0,6,0,0,414,0,5.51,31,1998-02-10,10,7,5,2,0
1998,MAR,66.6,44.7,55.7,85,30,23,12,0,0,0,0,10,0,0,336,55,6.17,22,1998-03-07,8,6,4,2,0
1998,APR,73.4,51.8,62.6,84,08,40,11,0,0,0,0,0,0,0,124,60,3.68,36,1998-04-18,13,7,2,1,0
1998,MAY,86.3,62.5,74.4,95,31,50,04,0,9,0,0,0,0,0,0,298,1.47,43,1998-05-29,2,1,1,1,0
1998,JUN,92.5,71.8,82.1,97,01,55,07,0,26,0,0,0,10,0,1,522,3.26,60,1998-06-15,5,2,2,2,0
1998,JUL,93.1,73.8,83.4,99,01,70,18,0,26,0,0,0,8,0,0,582,6.44,44,1998-07-25,16,10,6,2,0
1998,AUG,93.5,71.8,82.7,100,29,67,28,0,26,0,0,0,2,0,0,554,2.03,72,1998-08-15,10,5,1,0,0
1998,SEP,90.7,70.4,80.5,98,04,63,04,0,22,0,0,0,1,0,0,474,2.41,90,1998-09-12,6,2,1,1,0
1998,OCT,81.9,54.9,68.4,95,02,38,24,0,3,0,0,0,0,0,46,156,0.51,26,1998-10-06,4,2,0,0,0
1998,NOV,69.8,47.5,58.7,86,01,32,06,0,0,0,0,1,0,0,197,12,4.32,30,1998-11-08,8,7,4,1,0
1998,DEC,60.5,42.3,51.4,81,06,28,30,0,0,0,0,12,0,0,442,29,6.24,93,1998-12-11,11,10,5,1,0
1998,ANNUAL,77.4,56.0,66.68,100,,23,,0,112,0,0,37,21,0,2041,2744,51.56,,2.59,104,68,38,16,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1999,JAN,63.2,40.6,51.9,79,21,15,05,0,0,1,0,7,0,0,412,12,8.47,27,1999-01-30,13,10,4,4,0
1999,FEB,66.2,41.5,53.8,83,11,26,22,0,0,0,0,6,0,0,320,14,2.04,13,1999-02-27,9,5,1,1,0
1999,MAR,65.9,42.8,54.4,76,23,29,04,0,0,0,0,3,0,0,324,0,4.65,13,1999-03-13,11,7,5,2,0
1999,APR,80.6,58.0,69.3,89,24,37,18,0,0,0,0,0,0,0,53,188,2.09,92,1999-04-04,4,3,2,0,0
1999,MAY,83.6,59.4,71.5,89,21,47,02,0,0,0,0,0,0,0,3,213,2.66,84,1999-05-11,11,8,2,0,0
1999,JUN,89.4,69.5,79.5,94,24,58,19,0,15,0,0,0,3,0,0,441,4.34,94,1999-06-25,10,5,4,1,0
1999,JUL,92.0,71.9,82.0,97,30,63,13,0,27,0,0,0,7,0,0,533,4.41,31,1999-07-27,15,9,3,2,0
1999,AUG,96.6,71.3,84.0,104,19,61,16,0,30,0,0,0,9,0,0,596,1.71,14,1999-08-09,6,3,1,1,0
1999,SEP,88.0,62.3,75.2,97,05,44,23,0,15,0,0,0,0,0,8,319,2.48,22,1999-09-28,7,6,1,1,0
1999,OCT,77.9,52.0,65.0,87,14,33,25,0,0,0,0,0,0,0,87,96,5.74,55,1999-10-31,6,4,2,2,0
1999,NOV,69.8,41.8,55.8,79,14,30,30,0,0,0,0,4,0,0,268,1,1.88,97,1999-11-25,6,4,2,0,0
1999,DEC,59.9,36.9,48.4,73,03,25,26,0,0,0,0,14,0,0,509,1,2.76,36,1999-12-12,9,5,2,1,0
1999,ANNUAL,77.8,54.1,65.95,104,,15,,0,87,1,0,34,19,0,1984,2414,43.23,,3.55,107,69,29,15,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
2000,JAN,59.5,38.1,48.8,76,19,21,26,0,0,0,0,14,0,0,496,2,1.88,46,2000-01-03,9,6,0,0,0
2000,FEB,68.5,40.8,54.7,81,26,21,06,0,0,0,0,8,0,0,308,17,1.29,61,2000-02-26,3,3,1,0,0
2000,MAR,72.5,48.3,60.4,83,23,31,13,0,0,0,0,1,0,0,165,28,4.41,36,2000-03-10,13,11,3,1,0
2000,APR,73.2,50.3,61.8,86,19,33,09,0,0,0,0,0,0,0,119,29,7.82,76,2000-04-02,11,7,4,2,0
2000,MAY,85.7,64.9,75.3,94,26,53,01,0,7,0,0,0,0,0,0,328,2.67,50,2000-05-20,6,6,2,1,0
2000,JUN,89.3,68.0,78.7,95,03,55,08,0,19,0,0,0,0,0,0,417,5.82,09,2000-06-17,13,8,3,2,0
2000,JUL,95.9,71.0,83.4,102,20,62,25,0,29,0,0,0,6,0,0,581,1.86,07,2000-07-27,6,2,2,1,0
2000,AUG,98.6,71.3,85.0,107,30,63,13,0,31,0,0,0,3,0,0,628,0.26,12,2000-08-10,5,1,0,0,0
2000,SEP,88.0,65.0,76.5,104,04,44,27,0,12,0,0,0,2,0,7,357,3.50,59,2000-09-11,10,6,2,1,0
2000,OCT,79.6,51.7,65.7,88,05,37,11,0,0,0,0,0,0,0,73,102,1.46,45,2000-10-06,2,1,1,1,0
2000,NOV,62.4,41.7,52.0,83,01,25,22,0,0,0,0,8,0,0,404,23,7.75,26,2000-11-08,15,9,5,2,0
2000,DEC,49.0,28.0,38.5,75,16,15,31,0,0,1,0,20,0,0,813,0,3.87,35,2000-12-27,10,5,3,2,0
2000,ANNUAL,76.9,53.3,65.09,107,,15,,0,98,1,0,51,11,0,2385,2512,42.59,,3.26,103,65,26,13,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
2001,JAN,51.9,31.3,41.6,73,28,14,03,0,0,1,0,16,0,0,717,0,5.41,69,2001-01-19,10,8,4,1,0
2001,FEB,65.3,41.7,53.5,83,15,24,04,0,0,0,0,9,0,0,330,16,3.84,44,2001-02-16,9,7,3,1,0
2001,MAR,62.2,42.0,52.1,76,23,32,10,0,0,0,0,1,0,0,392,0,9.41,63,2001-03-02,12,9,7,3,0
2001,APR,78.7,56.9,67.8,86,29,36,18,0,0,0,0,0,0,0,65,156,1.73,62,2001-04-15,7,6,1,0,0
2001,MAY,83.8,60.8,72.3,89,15,51,23,0,0,0,0,0,0,0,1,238,4.71,49,2001-05-21,10,6,3,3,0
2001,JUN,87.5,66.9,77.2,93,18,57,02,0,9,0,0,0,0,0,0,375,6.50,25,2001-06-27,13,8,5,3,0
2001,JUL,91.2,72.0,81.6,96,21,63,15,0,22,0,0,0,5,0,0,522,9.45,45,2001-07-26,12,8,4,3,0
2001,AUG,89.5,71.5,80.5,94,22,67,15,0,21,0,0,0,0,0,0,487,4.71,25,2001-08-20,11,8,3,1,0
2001,SEP,83.9,64.0,74.0,91,06,45,27,0,2,0,0,0,0,0,16,290,4.52,17,2001-09-09,8,7,4,1,0
2001,OCT,75.4,48.7,62.0,85,24,32,29,0,0,0,0,2,0,0,149,67,3.58,79,2001-10-13,6,4,3,2,0
2001,NOV,74.4,45.1,59.7,82,03,28,21,0,0,0,0,1,0,0,168,17,6.29,34,2001-11-29,6,4,4,3,0
2001,DEC,63.2,40.7,51.9,78,16,23,27,0,0,0,0,7,0,0,408,10,4.07,42,2001-12-13,7,4,3,1,0
2001,ANNUAL,75.6,53.5,64.56,96,,14,,0,54,1,0,36,5,0,2246,2178,64.22,,5.45,111,79,44,22,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
2002,JAN,60.7,37.5,49.1,83,31,16,04,0,0,0,0,11,0,0,510,24,5.60,75,2002-01-19,9,8,4,3,0
2002,FEB,58.4,34.3,46.3,74,21,18,28,0,0,0,0,11,0,0,517,0,3.05,48,2002-02-19,8,4,3,1,0
2002,MAR,69.4,45.4,57.4,85,29,21,04,0,0,0,0,5,0,0,293,65,7.29,78,2002-03-20,12,9,4,4,0
2002,APR,78.3,57.4,67.8,89,28,38,06,0,0,0,0,0,0,0,57,151,2.73,51,2002-04-08,6,2,1,1,0
2002,MAY,83.9,61.2,72.5,91,11,44,20,0,5,0,0,0,0,0,15,256,3.90,35,2002-05-30,7,6,4,1,0
2002,JUN,89.4,67.8,78.6,95,13,57,15,0,17,0,0,0,0,0,0,415,3.73,93,2002-06-19,10,7,4,0,0
2002,JUL,91.5,71.6,81.6,96,07,67,02,0,25,0,0,0,1,0,0,520,9.47,31,2002-07-21,20,17,4,2,0
2002,AUG,90.6,71.2,80.9,94,24,66,11,0,22,0,0,0,0,0,0,500,5.44,55,2002-08-01,15,9,4,1,0
2002,SEP,88.3,69.3,78.8,98,05,61,29,0,15,0,0,0,0,0,0,420,9.57,39,2002-09-26,9,8,3,3,0
2002,OCT,75.0,60.5,67.8,89,01,42,17,0,0,0,0,0,0,0,48,142,7.22,56,2002-10-27,16,11,4,3,0
2002,NOV,63.3,41.4,52.4,85,10,28,28,0,0,0,0,5,0,0,383,11,4.18,46,2002-11-15,10,6,4,1,0
