Monthly Climate Data Summaries ( por - por )

Station:,BILOXI,State:,MS,ID:,220792
Latitude:,30.393 degreeN,Longitude:,89.0008 degreeW,Elevation:,10.0 feet
Station period of record:,maxt: 06/01/1893-10/23/2019; mint: 06/01/1893-10/23/2019; avgt: 06/01/1893-10/23/2019; hdd: 06/01/1893-10/23/2019; cdd: 06/01/1893-10/23/2019; pcpn: 06/01/1893-10/23/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1896,JAN,55.2,40.1,47.7,66,20,22,04,0,0,0,0,7,0,0,537,0,M,M,M,M,M,M,M,20
1896,FEB,59.9,42.2,51.1,68,01,28,17,0,0,0,0,6,0,0,404,0,4.60,85,1896-02-05,3,3,3,3,0
1896,MAR,M,M,M,M,M,M,M,27,0,0,27,0,0,0,17,0,M,M,M,M,M,M,M,31
1896,APR,80.2,63.2,71.7,89,27,40,02,0,0,0,0,0,0,0,29,230,1.15,15,1896-04-14,1,1,1,1,0
1896,MAY,92.0,72.1,82.0,98,29,66,14,0,25,0,0,0,10,0,0,528,2.50,10,1896-05-04,4,4,2,1,0
1896,JUN,91.9,73.6,82.8,98,29,65,14,0,23,0,0,0,14,0,0,533,M,M,M,M,M,M,M,13
1896,JUL,94.7,75.0,84.8,99,31,72,24,0,29,0,0,0,15,0,0,616,3.87,68,1896-07-14,4,4,3,2,0
1896,AUG,94.5,74.6,84.5,100,12,70,26,0,29,0,0,0,16,0,0,605,M,M,M,M,M,M,M,20
1896,SEP,87.8,68.3,78.0,93,23,50,29,0,16,0,0,0,9,0,3,394,3.63,75,1896-09-03,3,3,2,2,0
1896,OCT,78.2,59.8,69.0,91,03,46,18,0,1,0,0,0,0,0,17,140,6.80,85,1896-10-27,7,7,2,2,0
1896,NOV,71.1,54.3,62.7,79,12,31,30,0,0,0,0,2,0,0,143,74,2.98,75,1896-11-28,7,7,3,0,0
1896,DEC,60.4,43.8,52.4,76,08,30,25,1,0,0,0,3,0,0,382,3,3.08,48,1896-12-31,4,4,3,1,0
1896,ANNUAL,78.7,60.6,69.70,100,,22,,28,123,0,27,18,64,0,1532,3123,42.31,,3.85,58,58,31,14,84

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1897,JAN,55.1,40.7,47.9,70,17,19,27,0,0,1,0,8,0,0,531,1,4.88,65,1897-01-19,8,8,3,2,0
1897,FEB,63.5,48.3,56.2,76,22,34,02,2,0,0,1,0,0,0,240,20,8.02,89,1897-02-11,7,7,6,3,0
1897,MAR,74.4,62.0,68.3,80,12,42,24,1,0,0,1,0,0,0,31,128,12.64,48,1897-03-31,9,9,7,6,0
1897,APR,74.8,58.6,66.7,83,26,47,09,0,0,0,0,0,0,0,45,96,4.69,65,1897-04-03,6,6,3,1,0
1897,MAY,80.4,64.0,72.1,88,22,52,01,1,0,0,1,0,0,0,2,207,0.67,55,1897-05-30,2,2,1,0,0
1897,JUN,89.7,75.3,82.5,98,21,63,03,0,17,0,0,0,19,0,0,526,3.15,35,1897-06-26,6,5,3,1,0
1897,JUL,93.0,75.1,84.0,98,30,65,12,0,27,0,0,0,18,0,0,590,2.94,00,1897-07-27,6,6,2,1,0
1897,AUG,90.2,72.3,81.2,98,03,66,23,0,19,0,0,0,6,0,0,503,6.08,26,1897-08-07,12,9,6,2,0
1897,SEP,87.1,68.0,77.5,98,03,52,22,0,12,0,0,0,2,0,0,376,4.09,01,1897-09-11,7,7,4,1,0
1897,OCT,80.1,61.5,70.8,87,17,52,29,0,0,0,0,0,0,0,3,183,1.83,20,1897-10-31,3,3,2,1,0
1897,NOV,68.8,53.0,M,78,15,39,29,3,0,0,2,0,0,0,127,26,1.67,17,1897-11-28,3,3,1,1,0
1897,DEC,M,M,M,M,M,M,M,4,0,0,5,3,0,0,267,2,5.74,48,1897-12-13,8,7,5,2,0
1897,ANNUAL,76.8,60.8,69.09,98,,19,,11,75,1,10,11,45,0,1246,2658,56.40,,4.48,77,72,43,21,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1898,JAN,60.7,47.9,M,71,14,23,01,2,0,0,2,2,0,0,285,3,4.18,15,1898-01-24,8,8,4,2,0
1898,FEB,62.0,45.2,M,76,15,29,22,2,0,0,2,5,0,0,258,0,5.03,45,1898-02-17,5,5,3,2,0
1898,MAR,70.5,57.6,64.0,82,22,32,02,0,0,0,0,1,0,0,152,122,1.69,11,1898-03-02,5,4,1,1,0
1898,APR,72.1,53.4,62.7,82,24,38,06,1,0,0,1,0,0,0,111,47,3.50,05,1898-04-19,5,5,2,1,0
1898,MAY,83.6,67.9,75.8,89,31,50,07,0,0,0,1,0,7,0,5,329,1.23,23,1898-05-25,1,1,1,1,0
1898,JUN,87.6,73.1,80.4,91,27,70,30,0,12,0,0,0,8,0,0,461,4.89,22,1898-06-22,7,6,3,2,0
1898,JUL,87.5,74.4,80.9,97,21,66,13,0,8,0,0,0,16,0,0,494,7.00,98,1898-07-09,12,11,6,2,0
1898,AUG,85.8,72.7,79.3,91,22,70,18,0,11,0,0,0,3,0,0,442,12.53,12,1898-08-27,13,13,10,5,0
1898,SEP,84.1,71.1,77.6,91,02,64,07,0,7,0,0,0,5,0,0,379,21.76,75,1898-09-29,11,11,10,6,0
1898,OCT,73.2,55.0,64.1,90,09,35,26,0,1,0,0,0,0,0,177,149,2.12,47,1898-10-01,2,2,2,1,0
1898,NOV,65.2,49.0,57.0,78,05,31,23,1,0,0,1,1,0,0,249,25,7.19,35,1898-11-17,9,9,5,3,0
1898,DEC,58.1,41.2,M,74,01,24,10,3,0,0,3,8,0,0,384,4,5.78,70,1898-12-18,8,7,3,2,0
1898,ANNUAL,74.6,59.4,67.41,97,,23,,9,39,0,10,17,39,0,1621,2455,76.90,,6.75,86,82,50,28,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1899,JAN,58.2,42.3,M,74,14,30,28,2,0,0,2,8,0,0,408,0,4.22,10,1899-01-15,8,7,4,2,0
1899,FEB,55.2,39.7,48.2,74,05,1,12,1,0,2,1,6,0,0,439,2,5.16,40,1899-02-15,8,7,4,3,0
1899,MAR,67.5,53.6,60.6,76,31,34,28,1,0,0,1,0,0,0,152,25,11.67,50,1899-03-30,3,3,2,2,0
1899,APR,70.9,58.4,65.0,81,29,40,09,1,0,0,1,0,0,0,80,81,0.62,62,1899-04-21,1,1,1,0,0
1899,MAY,83.1,70.6,76.9,87,20,62,25,0,0,0,0,0,7,0,0,368,T,T,1899-05-27,0,0,0,0,0
1899,JUN,83.8,70.5,77.1,92,16,60,18,0,1,0,0,0,5,0,0,364,9.20,70,1899-06-25,9,9,5,4,0
1899,JUL,85.5,71.5,78.5,94,30,65,11,0,2,0,0,0,5,0,0,418,5.99,42,1899-07-09,9,8,5,2,0
1899,AUG,86.5,70.7,78.6,93,01,63,28,0,10,0,0,0,5,0,0,421,4.04,50,1899-08-27,5,5,3,2,0
1899,SEP,81.2,60.2,70.7,90,03,44,26,0,1,0,0,0,0,0,38,209,0.43,43,1899-09-08,1,1,0,0,0
1899,OCT,78.6,55.1,66.9,90,20,41,31,0,1,0,0,0,0,0,53,111,0.80,45,1899-10-28,3,2,0,0,0
1899,NOV,69.7,50.4,60.0,83,12,29,03,0,0,0,0,3,0,0,188,39,3.28,75,1899-11-24,4,4,1,1,0
1899,DEC,60.8,43.8,52.3,75,19,30,28,1,0,0,0,3,0,0,382,1,3.50,30,1899-12-11,7,7,2,1,0
1899,ANNUAL,73.7,57.5,65.84,94,,1,,6,15,2,5,20,22,0,1740,2039,48.91,,10.50,58,54,27,17,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1900,JAN,58.1,41.2,49.5,71,07,23,02,1,0,0,1,7,0,0,449,0,6.32,45,1900-01-10,5,5,1,1,0
1900,FEB,M,M,M,M,M,M,M,4,0,1,4,4,0,0,265,0,9.87,00,1900-02-12,11,11,9,3,0
1900,MAR,67.2,51.4,59.3,77,10,36,15,0,0,0,0,0,0,0,186,9,7.95,30,1900-03-24,7,7,4,3,0
1900,APR,75.2,60.0,67.6,87,25,42,01,0,0,0,0,0,0,0,51,128,10.22,35,1900-04-17,5,5,4,2,0
1900,MAY,85.2,66.7,75.9,90,02,55,12,0,1,0,0,0,1,0,0,339,6.77,52,1900-05-29,6,5,4,2,0
1900,JUN,86.3,74.2,80.3,94,09,67,19,0,4,0,0,0,12,0,0,458,16.93,35,1900-06-12,15,13,10,4,0
1900,JUL,88.3,75.1,81.7,93,08,70,12,0,15,0,0,0,17,0,0,517,7.31,00,1900-07-27,12,12,5,2,0
1900,AUG,91.5,74.6,83.1,97,20,71,09,0,27,0,0,0,17,0,0,560,3.45,74,1900-08-05,6,6,2,1,0
1900,SEP,90.7,73.1,81.9,98,16,68,29,0,22,0,0,0,9,0,0,508,7.15,75,1900-09-12,5,5,3,2,0
1900,OCT,84.0,64.7,74.3,92,02,55,08,0,4,0,0,0,0,0,0,290,3.38,10,1900-10-05,8,8,1,1,0
1900,NOV,65.0,46.2,55.6,85,01,35,13,1,0,0,1,0,0,0,280,18,1.92,45,1900-11-24,2,2,1,1,0
1900,DEC,54.5,43.5,49.2,60,29,35,10,1,0,0,1,0,0,0,457,0,8.33,15,1900-12-31,8,8,6,3,0
1900,ANNUAL,76.0,59.9,68.24,98,,19,,7,73,1,7,11,56,0,1688,2827,89.60,,6.35,90,87,50,25,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1901,JAN,66.4,46.1,56.2,76,29,32,18,2,0,0,2,1,0,0,251,3,2.49,24,1901-01-01,4,3,2,1,0
1901,FEB,60.9,44.2,52.5,75,18,28,24,0,0,0,0,4,0,0,342,0,3.55,96,1901-02-23,6,6,4,0,0
1901,MAR,68.5,50.3,59.4,78,30,32,07,0,0,0,2,2,0,0,168,11,4.37,15,1901-03-23,4,4,3,2,0
1901,APR,75.2,54.9,65.1,85,30,44,19,0,0,0,0,0,0,0,47,56,9.05,00,1901-04-13,4,4,3,2,0
1901,MAY,84.9,65.4,75.1,90,16,54,27,0,1,0,1,0,0,0,0,312,1.42,96,1901-05-07,3,3,1,0,0
1901,JUN,88.7,72.9,80.8,98,18,66,07,0,11,0,0,0,11,0,0,482,4.25,00,1901-06-06,4,4,3,2,0
1901,JUL,90.3,75.0,82.7,100,13,70,23,0,16,0,0,0,16,0,0,557,11.48,00,1901-07-24,10,10,5,2,0
1901,AUG,M,74.0,M,M,M,68,28,4,9,0,3,0,13,0,0,434,9.47,47,1901-08-15,12,12,6,2,0
1901,SEP,85.8,69.7,77.8,92,02,54,19,0,10,0,0,0,6,0,0,390,4.17,57,1901-09-17,6,6,4,2,0
1901,OCT,78.8,58.2,M,85,25,46,15,2,0,0,3,0,0,0,9,113,0.34,19,1901-10-09,2,2,0,0,0
1901,NOV,68.8,45.6,57.2,81,03,33,17,0,0,0,0,0,0,0,250,24,2.46,87,1901-11-22,4,4,2,0,0
1901,DEC,59.2,40.4,49.8,71,13,18,21,0,0,0,1,8,0,0,452,1,6.84,70,1901-12-28,7,7,4,1,0
1901,ANNUAL,76.4,58.2,67.22,100,,18,,8,47,0,12,15,46,0,1519,2383,59.89,,7.00,66,65,37,14,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1902,JAN,60.7,41.8,51.3,70,29,29,14,0,0,0,1,4,0,0,406,0,1.17,55,1902-01-30,4,3,1,0,0
1902,FEB,58.4,40.6,49.5,68,28,28,11,0,0,0,0,6,0,0,427,0,6.48,83,1902-02-01,7,7,5,2,0
1902,MAR,70.6,54.4,62.4,79,31,34,06,1,0,0,0,0,0,0,116,47,5.00,04,1902-03-14,9,7,2,1,0
1902,APR,77.3,58.8,68.0,86,19,40,01,0,0,0,0,0,0,0,30,129,2.23,65,1902-04-14,5,5,1,1,0
1902,MAY,86.3,70.9,78.6,93,20,64,10,1,4,0,1,0,7,0,0,414,2.23,71,1902-05-17,7,5,2,0,0
1902,JUN,91.3,74.8,83.0,98,14,65,23,1,24,0,1,0,15,0,0,531,1.16,84,1902-06-19,3,2,1,0,0
1902,JUL,91.4,76.0,83.7,95,08,71,21,0,26,0,1,0,19,0,0,567,2.19,84,1902-07-14,6,4,2,0,0
1902,AUG,91.5,76.6,84.0,97,23,69,06,1,23,0,1,0,22,0,0,582,1.90,67,1902-08-06,7,6,1,0,1
1902,SEP,86.1,71.0,78.5,93,05,52,14,0,6,0,0,0,7,0,0,413,M,M,M,M,M,M,M,14
1902,OCT,78.6,58.7,68.7,89,21,34,17,0,0,0,0,0,0,0,31,153,3.61,30,1902-10-10,5,4,2,1,0
1902,NOV,73.1,56.4,65.1,79,16,38,28,2,0,0,1,0,0,0,53,61,3.58,89,1902-11-30,8,8,3,0,0
1902,DEC,61.5,44.5,53.2,70,15,24,27,1,0,0,0,2,0,0,349,3,5.71,55,1902-12-12,10,7,4,3,0
1902,ANNUAL,77.3,60.4,68.93,98,,24,,7,83,0,6,12,70,0,1412,2900,40.14,,3.04,83,66,27,9,15

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1903,JAN,58.5,42.3,50.2,70,28,27,13,0,0,0,1,4,0,0,435,0,4.83,19,1903-01-11,13,7,2,2,0
1903,FEB,62.9,46.7,55.0,72,02,24,17,0,0,0,1,2,0,0,265,1,7.82,81,1903-02-27,14,10,7,2,0
1903,MAR,70.8,56.6,63.6,78,20,43,02,0,0,0,1,0,0,0,79,47,M,M,M,M,M,M,M,13
1903,APR,77.1,58.1,67.6,86,09,44,05,2,0,0,2,0,0,0,34,114,2.28,24,1903-04-30,2,2,2,2,0
1903,MAY,80.6,66.8,73.7,87,26,54,01,1,0,0,1,0,3,0,1,270,1.40,55,1903-05-07,8,5,1,0,0
1903,JUN,85.0,70.3,77.7,95,18,60,13,0,6,0,0,0,6,0,0,388,2.55,08,1903-06-11,7,4,3,1,0
1903,JUL,89.5,73.9,81.7,98,23,65,15,1,14,0,0,0,14,0,0,507,8.97,55,1903-07-09,14,10,4,2,0
1903,AUG,91.1,74.3,82.7,95,29,70,31,0,22,0,0,0,19,0,0,557,4.68,94,1903-08-08,16,10,4,0,0
1903,SEP,88.2,66.8,77.5,96,07,48,21,0,12,0,0,0,3,0,0,382,M,M,M,M,M,M,M,26
1903,OCT,79.8,58.5,69.2,89,07,41,27,0,0,0,0,0,0,0,41,177,2.25,03,1903-10-17,5,4,2,1,0
1903,NOV,68.7,49.7,59.2,81,16,27,19,0,0,0,1,3,0,0,230,69,4.02,73,1903-11-01,5,2,1,1,0
1903,DEC,59.7,38.8,49.3,67,29,26,27,1,0,0,1,2,0,0,464,0,M,M,M,M,M,M,M,23
1903,ANNUAL,76.1,58.8,67.46,98,,24,,5,54,0,8,11,45,0,1549,2512,52.25,,3.73,111,72,36,16,62

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1904,JAN,59.1,40.8,M,66,21,28,27,3,0,0,3,5,0,0,403,0,2.64,93,1904-01-31,8,6,1,0,0
1904,FEB,66.4,49.7,58.0,78,29,33,12,0,0,0,0,0,0,0,211,16,3.17,75,1904-02-08,6,4,3,1,0
1904,MAR,73.3,56.8,65.0,84,26,35,04,0,0,0,0,0,0,0,97,106,2.39,92,1904-03-06,6,4,2,0,0
1904,APR,76.6,57.7,67.1,83,21,44,17,0,0,0,0,0,0,0,40,111,1.23,57,1904-04-06,4,3,1,0,0
1904,MAY,83.6,63.1,73.4,90,28,54,10,1,3,0,1,0,0,0,0,258,2.16,82,1904-05-16,6,5,2,0,0
1904,JUN,89.9,72.5,81.2,94,25,65,15,1,21,0,1,0,8,0,0,477,3.23,10,1904-06-29,6,5,4,1,0
1904,JUL,88.7,72.9,80.8,93,19,68,25,1,13,0,1,0,10,0,0,479,9.99,80,1904-07-06,13,11,8,4,0
1904,AUG,89.4,73.8,81.6,97,22,70,13,3,16,0,3,0,9,0,0,474,9.25,06,1904-08-30,12,9,7,5,0
1904,SEP,91.0,72.4,81.7,98,29,67,17,0,21,0,1,0,4,0,0,490,1.15,47,1904-09-01,5,4,0,0,0
1904,OCT,83.9,61.7,72.8,98,01,46,21,1,7,0,1,0,2,0,9,250,1.12,12,1904-10-06,1,1,1,1,0
1904,NOV,67.4,M,M,75,05,M,M,2,0,0,4,0,0,0,158,1,2.68,85,1904-11-02,5,4,1,1,0
1904,DEC,60.5,42.9,51.7,70,26,29,28,3,0,0,3,5,0,0,367,2,2.98,00,1904-12-27,6,5,2,1,0
1904,ANNUAL,77.7,59.7,68.73,98,,28,,15,81,0,18,10,33,0,1285,2664,41.99,,2.80,78,61,32,14,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1905,JAN,M,M,M,M,M,M,M,4,0,0,4,8,0,0,441,0,M,M,M,M,M,M,M,23
1905,FEB,56.6,38.8,47.7,73,25,16,14,0,0,0,0,5,0,0,478,0,7.05,92,1905-02-07,8,8,5,2,0
1905,MAR,73.5,55.5,64.5,83,26,44,01,3,0,0,3,0,0,0,56,51,7.41,76,1905-03-19,8,5,5,2,0
1905,APR,78.5,61.6,70.0,87,29,44,06,0,0,0,0,0,0,0,24,185,3.69,95,1905-04-12,5,3,3,1,0
1905,MAY,86.6,71.3,78.9,92,31,60,18,0,8,0,0,0,11,0,0,438,6.88,54,1905-05-15,6,5,3,2,0
1905,JUN,91.0,74.7,82.8,96,08,69,05,1,22,0,1,0,16,0,0,527,2.06,30,1905-06-17,5,4,1,1,0
1905,JUL,89.9,73.7,81.8,99,15,68,07,1,19,0,1,0,12,0,0,510,5.14,54,1905-07-17,11,8,4,1,0
1905,AUG,91.4,74.9,83.2,97,25,68,29,1,21,0,1,0,17,0,0,550,M,M,M,M,M,M,M,18
1905,SEP,91.9,72.1,82.0,98,08,66,23,0,26,0,0,0,7,0,0,518,7.05,52,1905-09-12,8,7,5,4,0
1905,OCT,79.3,61.7,70.5,90,06,46,22,1,3,0,1,0,1,0,31,200,6.01,01,1905-10-15,7,5,2,2,0
1905,NOV,71.7,55.3,63.5,81,05,40,30,0,0,0,0,0,0,0,89,52,3.57,41,1905-11-10,6,4,2,1,0
1905,DEC,59.0,41.3,50.2,71,22,29,05,0,0,0,0,4,0,0,452,0,8.85,97,1905-12-02,8,7,5,4,0
1905,ANNUAL,77.4,60.2,68.89,99,,16,,11,99,0,11,17,64,0,1571,3031,67.89,,3.54,92,72,43,22,41

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1906,JAN,61.1,42.8,52.0,72,16,27,24,1,0,0,1,3,0,0,386,1,2.88,30,1906-01-11,9,3,2,2,0
1906,FEB,62.0,41.5,51.7,74,25,32,07,1,0,0,1,2,0,0,351,0,3.77,90,1906-02-07,8,6,5,0,0
1906,MAR,67.0,49.9,58.5,75,02,32,21,0,0,0,0,1,0,0,202,7,10.08,06,1906-03-29,10,7,5,3,0
1906,APR,79.0,59.2,69.4,88,28,43,02,1,0,0,0,0,0,0,21,156,1.09,66,1906-04-13,3,3,1,0,0
1906,MAY,84.5,64.2,74.4,91,28,49,10,2,4,0,2,0,1,0,3,282,2.20,13,1906-05-07,5,4,1,1,0
1906,JUN,92.1,73.5,82.8,98,21,64,02,0,24,0,0,0,11,0,0,544,7.91,58,1906-06-26,9,8,4,3,0
1906,JUL,91.1,74.0,82.6,96,07,69,05,1,24,0,1,0,11,0,0,534,4.21,47,1906-07-14,9,6,4,1,0
1906,AUG,92.7,74.8,83.7,97,23,70,04,1,27,0,0,0,17,0,0,568,2.96,75,1906-08-20,9,5,1,1,0
1906,SEP,89.7,72.7,81.2,96,16,68,29,1,18,0,1,0,9,0,0,480,11.84,00,1906-09-27,13,10,6,4,0
1906,OCT,78.5,57.2,67.8,89,21,44,11,0,0,0,0,0,0,0,38,134,1.42,95,1906-10-01,3,3,1,0,0
1906,NOV,75.3,54.0,64.6,81,06,34,13,3,0,0,1,0,0,0,76,72,0.83,69,1906-11-14,3,2,1,0,0
1906,DEC,67.0,49.9,58.5,79,10,27,24,0,0,0,0,2,0,0,234,38,2.13,85,1906-12-30,7,5,1,0,0
1906,ANNUAL,78.4,59.6,69.00,98,,27,,11,97,0,7,8,49,0,1311,2816,51.32,,4.06,88,62,32,15,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1907,JAN,69.2,54.9,62.0,79,16,34,28,0,0,0,0,0,0,0,152,70,1.86,82,1907-01-25,6,4,2,0,0
1907,FEB,67.2,48.3,57.8,76,27,33,06,2,0,0,2,0,0,0,193,22,2.24,35,1907-02-04,6,4,2,1,0
1907,MAR,79.7,62.8,71.3,87,27,50,15,2,0,0,2,0,0,0,16,205,1.58,52,1907-03-30,6,4,1,0,0
1907,APR,74.8,58.0,66.4,85,08,41,02,0,0,0,0,0,0,0,55,106,13.75,14,1907-04-22,9,7,7,3,0
1907,MAY,82.4,66.1,74.2,91,21,53,17,0,1,0,0,0,2,0,0,294,M,M,M,M,M,M,M,18
1907,JUN,89.9,71.4,80.7,94,30,58,03,0,23,0,0,0,8,0,0,479,1.98,78,1907-06-11,5,3,2,0,0
1907,JUL,91.6,74.4,83.0,99,21,70,04,0,23,0,0,0,13,0,0,566,5.56,66,1907-07-14,13,8,4,2,0
1907,AUG,91.3,74.2,82.7,97,28,70,12,0,24,0,0,0,13,0,0,558,3.71,05,1907-08-03,11,7,2,2,0
1907,SEP,88.3,71.1,79.7,97,02,62,30,0,12,0,0,0,2,0,0,448,11.18,35,1907-09-10,13,10,5,4,0
1907,OCT,81.9,61.3,71.6,92,04,46,28,1,2,0,1,0,3,0,21,226,0.44,20,1907-10-23,3,3,0,0,0
1907,NOV,68.7,49.3,59.0,81,08,33,13,0,0,0,0,0,0,0,202,31,4.32,01,1907-11-17,11,8,4,1,0
1907,DEC,60.9,45.1,53.0,77,30,30,05,0,0,0,0,1,0,0,371,4,9.61,39,1907-12-22,12,8,4,4,0
1907,ANNUAL,79.0,61.6,70.30,99,,30,,5,85,0,5,1,41,0,1010,3009,65.28,,6.14,107,76,40,20,18

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1908,JAN,61.7,42.7,52.2,70,01,27,24,0,0,0,0,5,0,0,387,0,5.94,68,1908-01-06,10,7,4,3,0
1908,FEB,62.6,44.6,53.6,72,13,30,21,0,0,0,0,4,0,0,326,2,4.50,20,1908-02-10,9,8,3,2,0
1908,MAR,77.4,59.7,68.5,84,30,40,21,0,0,0,0,0,0,0,28,147,6.24,79,1908-03-24,3,3,2,2,0
