Monthly Climate Data Summaries ( por - por )

Station:,AURORA,State:,IL,ID:,110338
Latitude:,41.78038 degreeN,Longitude:,88.30925 degreeW,Elevation:,660.0 feet
Station period of record:,maxt: 09/01/1887-10/22/2019; mint: 09/01/1887-10/22/2019; avgt: 09/01/1887-10/22/2019; hdd: 09/01/1887-10/22/2019; cdd: 09/01/1887-10/22/2019; pcpn: 09/01/1887-10/22/2019

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1899,APR,64.0,40.0,52.0,91,29,15,02,0,1,1,0,8,0,0,420,33,0.49,24,1899-04-23,4,2,0,0,0
1899,MAY,73.2,50.4,61.8,86,03,40,23,0,0,0,0,0,0,0,141,51,7.34,63,1899-05-15,13,10,6,3,0
1899,JUN,84.0,60.0,72.0,94,19,46,16,0,6,0,0,0,0,0,9,226,1.59,03,1899-06-14,7,5,1,1,0
1899,JUL,85.7,62.3,74.0,95,23,48,30,0,6,0,0,0,0,0,0,287,4.82,99,1899-07-15,8,5,3,2,0
1899,AUG,88.3,62.4,75.3,96,28,54,14,0,16,0,0,0,0,0,0,329,M,M,M,M,M,M,M,25
1899,SEP,75.0,51.8,63.4,101,05,24,30,0,8,0,0,2,0,0,169,131,2.23,68,1899-09-17,9,5,2,0,0
1899,OCT,68.3,45.7,57.0,88,15,29,29,0,0,0,0,4,0,0,276,34,2.13,76,1899-10-26,9,5,1,0,0
1899,NOV,53.0,34.6,44.0,65,09,24,04,1,0,0,1,13,0,0,581,0,1.05,45,1899-11-13,7,3,0,0,0
1899,DEC,35.0,18.4,26.7,53,11,-4,30,0,0,13,0,27,0,3,1179,0,1.61,08,1899-12-11,9,3,1,1,0
1899,ANNUAL,60.5,39.3,50.04,101,,-22,,2,37,51,2,137,0,21,6409,1091,28.42,,1.99,99,58,19,7,44

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1900,JAN,36.8,20.0,28.4,56,24,-7,31,0,0,8,0,28,0,5,1130,0,1.68,83,1900-01-18,7,3,1,0,0
1900,FEB,30.0,8.6,19.3,59,08,-10,17,0,0,15,0,28,0,9,1273,0,3.72,31,1900-02-08,13,8,2,1,0
1900,MAR,36.8,21.8,29.3,56,22,-1,17,0,0,8,0,30,0,2,1096,0,2.23,65,1900-03-06,12,6,2,0,0
1900,APR,61.9,38.8,50.4,84,29,26,10,0,0,0,0,11,0,0,435,1,0.78,32,1900-04-16,7,3,0,0,0
1900,MAY,75.9,49.6,62.7,91,27,32,03,0,1,0,0,1,0,0,157,94,4.17,98,1900-05-07,14,10,3,0,0
1900,JUN,79.4,56.3,67.8,90,27,43,04,0,1,0,0,0,0,0,23,119,2.94,86,1900-06-21,8,4,3,0,0
1900,JUL,86.0,60.0,73.0,95,14,47,21,0,9,0,0,0,0,0,1,258,3.55,58,1900-07-24,7,4,3,1,0
1900,AUG,90.0,65.1,77.5,99,05,60,30,0,16,0,0,0,0,0,0,395,3.28,96,1900-08-12,10,9,1,0,0
1900,SEP,78.5,54.8,66.7,93,10,36,18,0,5,0,0,0,0,0,88,144,1.99,87,1900-09-19,8,4,1,0,0
1900,OCT,72.8,48.0,60.4,88,05,31,17,0,0,0,0,1,0,0,172,37,2.83,91,1900-10-29,9,4,3,0,0
1900,NOV,45.4,28.2,36.8,66,04,9,16,0,0,3,0,23,0,0,838,0,3.23,93,1900-11-18,14,8,2,0,0
1900,DEC,M,M,M,M,M,M,M,13,0,8,12,18,0,0,447,0,M,M,M,M,M,M,M,24
1900,ANNUAL,61.8,40.2,51.43,99,,-10,,13,32,42,12,140,0,16,5660,1048,30.48,,1.58,111,63,21,2,24

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1901,JAN,32.1,15.7,23.9,53,20,-10,01,0,0,20,0,31,0,4,1266,0,1.39,43,1901-01-10,10,3,0,0,0
1901,FEB,24.8,3.5,14.2,37,15,-14,06,0,0,25,0,28,0,14,1417,0,1.73,80,1901-02-03,7,4,1,0,0
1901,MAR,42.2,26.1,34.1,67,18,3,06,0,0,4,0,24,0,0,948,0,4.11,21,1901-03-10,14,8,3,1,0
1901,APR,59.8,35.9,47.8,87,29,26,01,1,0,0,0,10,0,0,497,4,0.39,12,1901-04-16,5,2,0,0,0
1901,MAY,71.2,46.2,58.7,90,17,35,14,0,1,0,0,0,0,0,217,31,0.71,41,1901-05-21,7,2,0,0,0
1901,JUN,85.9,58.2,72.0,101,30,37,09,0,13,0,0,0,0,0,47,264,1.81,69,1901-06-05,11,4,1,0,1
1901,JUL,94.6,65.3,79.9,109,21,47,08,0,24,0,0,0,0,0,0,472,4.79,67,1901-07-28,7,7,3,2,0
1901,AUG,84.3,60.2,72.2,95,14,50,11,0,9,0,0,0,0,0,4,235,1.06,63,1901-08-21,5,3,1,0,0
1901,SEP,76.8,50.9,63.8,93,07,31,19,0,4,0,0,1,0,0,113,84,2.34,20,1901-09-11,8,4,2,1,0
1901,OCT,67.4,40.7,54.0,88,01,27,25,0,0,0,0,7,0,0,340,10,1.27,90,1901-10-08,6,2,1,0,0
1901,NOV,46.3,24.6,35.5,67,11,13,17,0,0,2,0,26,0,0,876,0,1.21,50,1901-11-11,5,4,1,0,0
1901,DEC,30.1,15.7,22.9,57,01,-16,15,0,0,13,0,30,0,8,1300,0,1.40,76,1901-12-13,8,2,1,0,0
1901,ANNUAL,59.8,37.1,48.48,109,,-16,,1,51,64,0,157,0,26,7025,1100,22.21,,1.67,93,45,14,4,1

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1902,JAN,32.7,13.9,23.3,51,09,-17,27,0,0,14,0,31,0,2,1282,0,0.47,28,1902-01-21,4,1,0,0,0
1902,FEB,29.0,7.2,18.1,50,26,-12,05,0,0,20,0,26,0,11,1307,0,2.05,66,1902-02-28,7,2,1,1,0
1902,MAR,48.5,30.6,39.5,68,27,3,17,0,0,4,0,14,0,0,781,0,3.14,58,1902-03-12,10,6,2,1,0
1902,APR,60.7,34.0,47.4,86,21,22,03,0,0,0,0,16,0,0,525,3,2.16,65,1902-04-25,4,3,1,1,0
1902,MAY,73.4,50.7,62.0,87,20,36,10,0,0,0,0,0,0,0,160,77,6.18,00,1902-05-02,17,14,4,1,0
1902,JUN,76.2,55.9,66.0,91,12,42,22,0,1,0,0,0,0,0,62,100,13.19,88,1902-06-03,16,14,8,4,0
1902,JUL,83.5,63.1,73.3,92,17,44,01,0,6,0,0,0,1,0,8,272,7.43,36,1902-07-17,13,12,4,1,2
1902,AUG,78.2,57.9,68.1,87,30,45,12,0,0,0,0,0,0,0,21,124,2.32,66,1902-08-20,8,6,2,0,0
1902,SEP,69.7,49.4,59.6,82,08,33,14,0,0,0,0,0,0,0,175,22,7.29,35,1902-09-23,8,7,4,3,0
1902,OCT,63.5,43.0,53.2,78,24,30,20,0,0,0,0,4,0,0,360,3,2.02,57,1902-10-25,7,6,1,0,0
1902,NOV,53.8,38.2,46.0,72,12,20,28,0,0,0,0,8,0,0,567,2,2.93,70,1902-11-05,9,6,1,1,0
1902,DEC,31.3,17.9,24.6,51,01,-6,08,0,0,14,0,29,0,4,1247,0,1.71,60,1902-12-03,9,6,1,0,0
1902,ANNUAL,58.5,38.7,48.61,92,,-17,,0,7,52,0,128,1,17,6495,603,50.89,,3.88,112,83,29,13,2

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1903,JAN,30.7,15.3,23.0,49,29,-8,12,0,0,18,0,29,0,4,1294,0,0.83,26,1903-01-02,9,4,0,0,0
1903,FEB,31.6,14.4,23.0,52,27,-14,17,0,0,14,0,25,0,5,1167,0,1.94,58,1903-02-03,5,5,1,0,2
1903,MAR,50.6,31.6,41.1,76,19,12,01,0,0,1,0,20,0,0,736,2,3.94,59,1903-03-20,9,4,3,2,0
1903,APR,60.2,37.8,49.0,79,02,18,04,0,0,0,0,6,0,0,475,3,4.23,33,1903-04-11,10,9,3,1,0
1903,MAY,73.7,49.8,61.7,86,20,27,01,0,0,0,0,1,0,0,161,65,3.11,75,1903-05-22,11,7,2,0,0
1903,JUN,75.7,51.0,63.4,89,30,38,12,0,0,0,0,0,0,0,94,54,4.09,90,1903-06-05,9,6,2,1,0
1903,JUL,84.2,60.6,72.4,94,09,50,14,0,9,0,0,0,0,0,3,239,5.59,60,1903-07-17,7,7,4,2,0
1903,AUG,78.7,58.4,68.5,92,24,47,11,0,2,0,0,0,0,0,20,138,5.39,22,1903-08-27,13,11,3,2,0
1903,SEP,73.7,50.5,62.1,86,07,33,18,0,0,0,0,0,0,0,133,54,7.45,77,1903-09-14,9,8,4,3,0
1903,OCT,61.9,39.9,50.9,83,03,22,27,0,0,0,0,8,0,0,437,10,2.69,61,1903-10-03,4,2,2,2,0
1903,NOV,44.8,26.0,35.4,68,02,5,27,0,0,8,0,22,0,0,882,0,0.54,33,1903-11-11,2,2,0,0,0
1903,DEC,28.1,7.5,17.8,41,23,-20,13,0,0,21,0,30,0,11,1456,0,1.74,81,1903-12-13,8,5,1,0,0
1903,ANNUAL,58.0,37.0,47.50,94,,-20,,0,11,62,0,141,0,20,6858,565,41.54,,2.77,96,70,25,13,2

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1904,JAN,23.8,6.4,15.1,39,20,-20,04,0,0,24,0,31,0,13,1542,0,2.12,10,1904-01-20,5,5,2,1,0
1904,FEB,26.0,7.3,16.7,53,06,-12,01,0,0,20,0,27,0,12,1396,0,1.47,64,1904-02-18,8,4,1,0,0
1904,MAR,43.4,27.2,35.3,66,24,12,04,0,0,4,0,21,0,0,913,0,5.02,90,1904-03-22,14,11,4,0,0
1904,APR,53.4,31.8,42.6,81,23,20,16,0,0,0,0,18,0,0,666,0,4.21,14,1904-04-24,9,6,3,1,0
1904,MAY,71.4,46.7,59.1,86,25,30,16,0,0,0,0,1,0,0,207,27,2.51,60,1904-05-27,9,8,2,0,0
1904,JUN,79.6,54.3,67.0,91,24,41,17,0,1,0,0,0,0,0,32,100,1.96,77,1904-06-30,8,6,1,0,0
1904,JUL,83.2,58.4,70.8,94,16,43,02,0,5,0,0,0,0,0,10,199,3.81,60,1904-07-30,10,9,1,1,0
1904,AUG,78.5,54.3,66.4,88,21,44,27,0,0,0,0,0,0,0,34,83,5.62,06,1904-08-22,8,6,3,3,0
1904,SEP,73.4,52.5,62.9,87,10,35,15,0,0,0,0,0,0,0,108,55,5.05,75,1904-09-18,10,7,3,2,0
1904,OCT,62.1,40.7,51.4,80,09,25,28,0,0,0,0,7,0,0,427,11,1.53,14,1904-10-05,3,2,1,1,0
1904,NOV,51.3,29.2,40.3,68,19,16,30,0,0,2,0,18,0,0,734,0,0.06,06,1904-11-10,1,0,0,0,0
1904,DEC,33.1,16.1,24.6,52,23,-5,15,0,0,16,0,29,0,4,1243,0,1.69,57,1904-12-26,7,4,1,0,0
1904,ANNUAL,56.7,35.5,46.09,94,,-20,,0,6,66,0,152,0,29,7312,475,35.05,,2.14,92,68,22,9,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1905,JAN,25.8,9.2,17.5,50,01,-10,14,0,0,24,0,30,0,8,1464,0,0.93,58,1905-01-11,6,3,1,0,0
1905,FEB,24.9,6.3,15.6,49,28,-25,13,0,0,18,0,27,0,11,1375,0,1.33,46,1905-02-25,7,4,0,0,0
1905,MAR,49.9,30.7,40.3,76,28,13,11,0,0,3,0,20,0,0,757,0,2.33,60,1905-03-19,8,7,2,0,0
1905,APR,59.0,36.5,47.8,80,28,25,08,0,0,0,0,12,0,0,512,2,3.85,26,1905-04-21,9,6,3,1,0
1905,MAY,69.8,47.5,58.6,86,04,34,01,0,0,0,0,0,0,0,210,21,5.94,36,1905-05-11,12,10,3,2,0
1905,JUN,80.2,55.8,68.0,91,17,43,08,0,5,0,0,0,0,0,38,139,6.16,00,1905-06-04,10,7,6,2,0
1905,JUL,81.5,59.5,70.5,94,18,48,25,0,6,0,0,0,0,0,12,191,2.72,83,1905-07-04,9,8,2,0,0
1905,AUG,83.1,60.4,71.7,92,12,52,21,0,4,0,0,0,0,0,0,216,4.00,15,1905-08-24,8,7,3,2,0
1905,SEP,76.2,53.2,64.7,86,28,41,20,0,0,0,0,0,0,0,61,61,2.36,08,1905-09-02,5,5,1,1,0
1905,OCT,61.7,38.3,50.0,83,09,23,29,0,0,0,0,12,0,0,459,1,2.32,86,1905-10-10,6,5,2,0,0
1905,NOV,48.9,27.4,38.2,69,28,9,30,0,0,1,0,22,0,0,796,0,2.21,95,1905-11-28,6,3,2,0,0
1905,DEC,36.9,20.4,28.7,50,08,-1,24,0,0,9,0,30,0,1,1118,0,1.35,61,1905-12-21,5,4,1,0,0
1905,ANNUAL,58.4,37.3,47.82,94,,-25,,0,15,55,0,153,0,20,6802,631,35.50,,2.36,91,69,26,8,0

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1906,JAN,37.3,21.0,29.2,61,20,4,09,0,0,8,0,28,0,0,1103,0,3.10,07,1906-01-20,7,5,2,1,0
1906,FEB,34.6,16.6,25.6,54,20,-0,07,0,0,12,0,25,0,1,1097,0,2.52,02,1906-02-13,4,3,3,1,0
1906,MAR,35.2,22.1,28.6,53,26,4,17,0,0,15,0,28,0,0,1119,0,2.12,53,1906-03-26,10,6,1,0,0
1906,APR,63.3,38.2,50.8,81,28,24,23,0,0,0,0,5,0,0,419,0,1.57,82,1906-04-08,6,5,1,0,0
1906,MAY,72.5,47.4,60.0,89,17,30,09,0,0,0,0,2,0,0,214,65,3.10,90,1906-05-01,10,9,2,0,0
1906,JUN,80.5,55.1,67.8,95,29,43,12,0,4,0,0,0,0,0,43,134,1.67,53,1906-06-29,8,4,1,0,0
1906,JUL,84.9,57.4,71.1,97,22,49,25,0,9,0,0,0,0,0,4,201,2.12,30,1906-07-28,4,2,2,1,0
1906,AUG,85.5,62.5,74.0,95,03,46,28,0,11,0,0,0,0,0,10,297,3.80,06,1906-08-19,8,5,3,1,2
1906,SEP,78.2,55.1,66.7,90,17,45,27,0,2,0,0,0,0,0,48,106,8.31,53,1906-09-29,5,4,4,2,2
1906,OCT,60.5,42.0,51.2,75,04,24,11,0,0,0,0,5,0,0,420,2,2.25,57,1906-10-19,6,5,3,0,0
1906,NOV,45.8,29.9,37.9,65,06,19,24,0,0,1,0,20,0,0,807,0,2.64,42,1906-11-21,6,5,1,1,0
1906,DEC,36.8,21.7,29.2,52,14,5,24,0,0,7,0,30,0,0,1101,0,2.48,93,1906-12-30,8,4,2,0,0
1906,ANNUAL,59.7,39.2,49.46,97,,-0,,0,26,43,0,143,0,1,6385,805,35.68,,3.53,82,57,25,7,4

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1907,JAN,33.9,16.0,25.0,55,07,-5,26,0,0,15,0,31,0,1,1234,0,3.69,10,1907-01-19,10,7,1,1,2
1907,FEB,34.2,15.2,24.7,53,18,-14,06,0,0,10,0,27,0,5,1119,0,0.26,10,1907-02-07,3,1,0,0,0
1907,MAR,52.2,32.5,42.3,82,26,20,06,0,0,0,0,20,0,0,698,5,3.07,25,1907-03-29,6,4,2,2,0
1907,APR,50.4,30.4,40.4,73,24,18,01,0,0,0,0,22,0,0,731,0,2.00,69,1907-04-29,7,6,2,0,0
1907,MAY,64.1,40.7,52.4,84,13,27,04,0,0,0,0,6,0,0,389,10,4.90,52,1907-05-23,10,9,5,1,0
1907,JUN,76.7,54.3,65.5,90,18,43,06,0,2,0,0,0,0,0,73,95,3.80,70,1907-06-04,11,9,3,0,0
1907,JUL,82.4,61.3,71.8,90,21,40,03,0,1,0,0,0,0,0,9,229,5.51,97,1907-07-19,13,11,5,0,0
1907,AUG,79.5,57.5,68.5,92,11,45,22,0,1,0,0,0,0,0,29,146,6.72,25,1907-08-20,9,7,5,2,0
1907,SEP,71.1,51.7,61.4,91,01,33,25,0,1,0,0,0,0,0,162,61,6.08,16,1907-09-18,9,7,3,2,0
1907,OCT,59.1,37.5,48.3,79,02,25,19,0,0,0,0,9,0,0,512,3,1.43,20,1907-10-03,4,2,1,1,0
1907,NOV,46.6,26.5,36.5,56,27,13,16,0,0,0,0,24,0,0,848,0,1.62,07,1907-11-20,4,2,1,1,0
1907,DEC,36.6,22.1,29.4,56,27,9,05,0,0,10,0,28,0,0,1096,0,1.07,30,1907-12-23,6,5,0,0,0
1907,ANNUAL,57.4,37.3,47.33,92,,-14,,0,5,35,0,167,0,6,6900,549,40.15,,2.25,92,70,28,10,2

Year,Month,maxt,mint,avgt,HI,HI Dt,LO,LO Dt,max msg,maxt >=90,maxt <=32,min msg,mint >=75,mint <=32,mint <=0,HDD,CDD,Mly Prec,1d Max,1d Max Dt,Rain Days,>=0.1,>=0.5,>=1.0,PCPN msg
1908,JAN,34.4,16.6,25.5,47,21,-5,29,0,0,13,0,30,0,2,1215,0,0.81,33,1908-01-12,6,4,0,0,0
1908,FEB,31.6,16.4,24.0,48,12,-10,02,0,0,16,0,27,0,4,1182,0,3.86,50,1908-02-18,7,6,3,1,0
